Woman Holding Flower at Table,(c. 1920),Woodcut,"irreg. composition  4 5/8 x 2 3/4"" (11.8 x 7 cm) sheet  9 1/16 x 5 13/16"" (23 x 14.8 cm)",Gift of Mr. and Mrs. Samuel Rosenfeld (through the Associates of the Department of Prints and Illustrated Books) by exchange,Print,Prints & Illustrated Books,1/30/1985,Y,60044
Heart from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"composition (irreg.): 10 11/16 x 8 3/8"" (27.1 x 21.2cm); sheet (irreg.): 21 5/8 x 16 15/16"" (55 x 43.1cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,Y,60045
Possession is Nine-Tenths of the Law,1985,Portfolio of nine screenprints and monotypes with ink additions,"composition: various dimensions;  sheet (each): 21 15/16 x 16 15/16"" (55 x 43.1 cm) ",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,Y,60046
Kidneys from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"irreg. composition  6 1/2 x 9 15/16"" (16.6 x 25.3 cm) sheet  22 x 16 15/16"" (55 x 43 cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,N,60047
Brain from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"composition (irreg.): 9 5/8 x 11 5/16"" (24.5 x 28.8cm); sheet: 21 5/8 x 16 3/4"" (55 x 42.6cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,Y,60048
Bladder from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"irreg. composition  5 x 7 5/16"" (12.8 x 18.6 cm) sheet  21 15/16 x 16 3/4"" (55 x 42.6 cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,N,60049
Stomach from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"irreg. composition  14 1/4 x 15 1/8"" (36.2 x 38.4 cm) sheet  21 15/16 x 17"" (55 x 43.2 cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,N,60050
Pancreas from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"irreg. composition  10 1/16 x 12 3/16"" (25.6 x 30.9 cm) sheet  21 15/16 x 16 15/16"" (55 x 43.1 cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,Y,60051
Liver from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"irreg. composition  8 7/16 x 10 7/16"" (21.5 x 26.5 cm) sheet  21 7/8 x 16 7/8"" (55 x 42.8 cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,N,60052
Gallbladder from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"composition (irreg.): 8 3/8 x 5 1/2"" (21.3 x 13.9cm); sheet: 21 5/8 x 16 7/8"" (55 x 42.8cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,Y,60053
Lungs from Possession is Nine-Tenths of the Law,1985,One from a portfolio of nine screenprints and monotypes with ink additions,"composition (irreg.): 14 3/8 x 15 1/4"" (36.5 x 38.7cm); sheet: 21 5/8 x 16 9/16"" (55 x 42.1cm)",Richard A. Epstein Fund,Print,Prints & Illustrated Books,1/9/1986,Y,60054
"Untitled, third state",-1967,Etching and drypoint,"plate: 9 15/16 x 7 13/16"" (25.2 x 19.8 cm); sheet (slightly irreg.): 21 1/4 x 15 1/16"" (54 x 38.3 cm)",Gift of Walter Bareiss,Print,Prints & Illustrated Books,1/15/1987,Y,60055
Black Lemons,1984-85,Series of four aquatints,"plate  62 x 48"" (157.5 x 122 cm) each sheet sheet  62 9/16 x 48 7/16"" (159 x 123 cm)",Gift of the artist,Print,Prints & Illustrated Books,1/19/1988,Y,60056
Bellini #4,1988,"Photoetching, aquatint and etching",,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1/18/1989,Y,60057
Soviet/American Array I,1988-89,Photoetching and paper collage,,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1/16/1990,Y,60058
Test Plate #3 from portfolio BAM 3,-1990,Aquatint and etching,"plate  15 15/16 x 11 3/4"" (40.5 x 29.9 cm) sheet  16 3/8 x 16 3/16"" (41 x 41.1 cm)",Purchase,Print,Prints & Illustrated Books,1/23/1991,N,60059
Street Sounds,1992,"Etching, aquatint and photogravure",,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1/18/1993,Y,60060
