Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,17
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,18
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,19
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,20
The Manhattan Transcripts Project |  New York |  New York   |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,21
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,22
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,23
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,24
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,25
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,26
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,27
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,28
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,29
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,30
The Manhattan Transcripts Project |  New York |  New York  |  Episode 1: The Park,1976,Gelatin silver photograph,35.6,45.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,31
Memorial to the Six Million Jewish Martyrs |  project |  New York City |  New York |  Perspective of central pier,1968,Charcoal and graphite on tracing paper,113,167.6,null,Purchase,A&D Architectural Drawing,Architecture & Design,1997,Y,32
The Manhattan Transcripts Project |  New York |  New York  |  Introductory panel to Episode 2: The Street (Border Crossing),1980,Photographic reproduction with colored synthetic laminate,null,null,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,33
Royal Hunting Tent |  project |  Exterior perspective,1900,Ink |  graphite |  watercolor |  gouache |  and airbrush on paper,47.9,31.4,null,Gift of Jo Carole and Ronald S. Lauder,A&D Architectural Drawing,Architecture & Design,1997,Y,34
The Manhattan Transcripts Project |  New York |  New York  |  Episode 2: The Street (Border Crossing),1978,Ink |  charcoal |  graphite |  cut-and-pasted photographic reproductions |  Letraset type |  and color pencil on tracing paper,61,817.9,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,35
House in Krems |  project |  Krems |  Austria |  Elevation,1905,Graphite |  ink |  watercolor |  and metallic paint on paper,30.5,21.6,null,Gift of Jo Carole and Ronald S. Lauder,A&D Architectural Drawing,Architecture & Design,1997,Y,36
The Manhattan Transcripts Project |  New York |  New York |  Introductory panel to Episode 3: The Tower (The Fall),1980,Photographic reproduction with colored synthetic laminate,50.8,50.8,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,38
Imperial Post Office  |  Teschen |  Austria |  Elevation,1906,Pencil |  ink |  color pencil |  and gouache,29.6,35.8,null,Gift of Jo Carole and Ronald S. Lauder,A&D Architectural Drawing,Architecture & Design,1997,N,39
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,41
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink and transfer on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,42
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,43
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1980,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,44
The Manhattan Transcripts Project |  New York |  New York |  Episode 3: The Tower (The Fall),1979,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,45
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,46
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,47
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,48
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,49
The Manhattan Transcripts Project |  New York |  New York  |  Episode 3: The Tower (The Fall),1979,Ink and photographic reproductions on tracing paper,121.9,61,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,50
The Manhattan Transcripts Project |  New York |  New York  |  Introductory panel to Episode 4: The Block,1980,Photographic reproduction with colored synthetic laminate,50.8,50.8,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,52
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,54
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and photographs on tracing paper,48.2,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,55
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,56
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,57
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,58
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,59
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,60
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,61
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,62
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,63
The Manhattan Transcripts Project |  New York |  New York   |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,64
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,65
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,66
The Manhattan Transcripts Project |  New York |  New York |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,67
The Manhattan Transcripts Project |  New York |  New York  |  Episode 4: The Block,1980,Ink and cut-and-pasted gelatin silver photographs on tracing paper,48.3,78.7,null,Purchase and partial gift of the architect in honor of Lily Auchincloss,A&D Architectural Drawing,Architecture & Design,1995,Y,68
Concert Hall Project |  Dresden |  Germany (Interior perspective of preliminary scheme),1918,Color pencil and graphite on tracing paper,37.1,41,null,Gift of Henry G. Proskauer,A&D Architectural Drawing,Architecture & Design,1966,Y,76
Earth-Cloud House |  project,1970,Graphite,87.3,135.9,null,Gift of Philip Johnson,A&D Architectural Drawing,Architecture & Design,1980,Y,79
House IV Transformation Study |  project  |  Falls Village |  Connecticut |  Multiple axonometrics,1975,Ink and color ink on frosted polymer sheet,34.9,113.3,null,Gift of Philip Johnson,A&D Architectural Drawing,Architecture & Design,1980,Y,81
Villa dall'Ava |  Paris (Saint-Cloud) |  France  |  Exterior perspective,1987,Synthetic polymer paint and ink on paper,63.5,99.1,null,Gift of Max Underwood,A&D Architectural Drawing,Architecture & Design,2000,Y,82
Pedestrian City |  Hypostyle Courtyard Project |  Structural details,1979,Ink and pastel on paper,141.6,110.8,null,National Endowment for the Arts Project Funds,A&D Architectural Drawing,Architecture & Design,1980,Y,84
Parc de la Villette |  Le Case Vide |  Paris |  France |  Axonometric of folly,1984,Pen |  ink |  gouache |  and airbrush on paper,94.5,94.8,null,Gift of the Peter Norton Family Foundation,A&D Architectural Drawing,Architecture & Design,2000,Y,85
Pedestrian City |  Hypostyle Courtyard |  project |  Developed plan and section elevations,1979,Ink and pastel on paper,141.6,110.8,null,National Endowment for the Arts Project Funds,A&D Architectural Drawing,Architecture & Design,1980,Y,87
Parc de la Villette |  Paris |  France  |  Aerial perspective of follies,1986,Pen |  ink |  and gouache on paper,69.2,99.7,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2000,Y,88
Pedestrian City |  Hypostyle Courtyard |  project |  Perspective,1979,Pastel on paper,112.7,113.3,null,National Endowment for the Arts Project Funds,A&D Architectural Drawing,Architecture & Design,1980,Y,90
Fargo-Moorhead Cultural Center Bridge |  project |  Fargo |  North Dakota and Moorhead |  Minnesota |  South elevation,1978,Graphite and crayon on yellow tracing paper,30.2,30.2,null,Lily Auchincloss Fund,A&D Architectural Drawing,Architecture & Design,1980,Y,92
Vacation House Project |  Aspen |  Colorado |  Elevations |  interior and exterior perspectives and plan,1978,Ink and graphite on paper,59.7,60,null,Gift of Philip Johnson,A&D Architectural Drawing,Architecture & Design,1980,Y,94
French & Company |  project |  New York (Manhattan) |  New York |  Facade study,1978,Graphite |  ink and crayon on paper,27.6,27.3,null,Gift of Philip Johnson,A&D Architectural Drawing,Architecture & Design,1980,Y,96
Vacation House |  project |  Aspen |  Colorado |  Fireplace,1978,Graphite and Prismacolor crayon on tracing paper,20.3,20.3,null,Gift of Philip Johnson,A&D Architectural Drawing,Architecture & Design,1980,Y,98
Regional Administrative Center |  project Trieste e una Donna.   |  Trieste |  Italy |  Competition design: Elevation and section,1974,Rubbed ink and pastel on whiteprint,72.4,91.4,null,Philip Johnson Fund,A&D Architectural Drawing,Architecture & Design,1980,Y,100
Misc. objects,-1,,null,null,null,Mies van der Rohe Archive |  gift of Ludwig Glaeser,A&D Mies van der Rohe Archive,Architecture & Design,1980,N,102
Villa Snellman |  Djursholm |  Sweden  |  Elevation of garden facade |  sketch,1917,Graphite and crayon on tracing paper mounted on board,23.2,34.9,null,Gift of Mr. and Mrs. Edward Larrabee Barnes |  Roblee McCarthy |  Jr. |  Jeffrey P. Klein Purchase Fund |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,107
Villa Snellman |  Djursholm |  Sweden |  Exterior elevation,1917,Ink on ozalid,31.1,61.9,null,Gift of Mr. and Mrs. Edward Larrabee Barnes |  Roblee McCarthy |  Jr. |  Jeffrey P. Klein Purchase Fund |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,109
Villa Snellman |  Djursholm |  Sweden |  Exterior elevation,1917,Ink on ozalid,31.8,61.6,null,Gift of Mr. and Mrs. Edward Larrabee Barnes |  Roblee McCarthy |  Jr. |  Jeffrey P. Klein Purchase Fund |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,111
Villa Snellman |  Djursholm |  Sweden |  Site plan,1917,Graphite and crayon on tracing paper mounted on board,39.4,34,null,Gift of Mr. and Mrs. Edward Larrabee Barnes |  Roblee McCarthy |  Jr. |  Jeffrey P. Klein Purchase Fund |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,113
Villa Snellman |  Djursholm |  Sweden |  Ground-floor plan,1917,Ink on ozalid,57.2,62.5,null,Gift of Mr. and Mrs. Edward Larrabee Barnes |  Roblee McCarthy |  Jr. |  Jeffrey P. Klein Purchase Fund |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,115
Villa Snellman |  Djursholm |  Sweden |  Second-floor plan,1917,Ink on ozalid,56.5,62.2,null,Gift of Mr. and Mrs. Edward Larrabee Barnes |  Roblee McCarthy |  Jr. |  Jeffrey P. Klein Purchase Fund |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,117
Skandia Cinema |  Stockholm |  Sweden |  Elevation of front of auditorium,1923,Ink on paper mounted on board,56.8,79.4,null,Gift of Ira Levy |  Mrs. Donald B. Marron |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,119
Skandia Cinema |  Stockholm |  Sweden |  Elevation of rear of auditorium,1923,Ink on paper mounted on board,57.2,79.1,null,Gift of Ira Levy |  Mrs. Donald B. Marron |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,121
Skandia Cinema |  Stockholm |  Sweden |  Plan of ground floor,1923,Ink on paper mounted on board,47.9,55.2,null,Gift of Ira Levy |  Mrs. Donald B. Marron |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,123
Skandia Cinema |  Stockholm |  Sweden |  Floor plan of mezzanine,1923,Ink on paper mounted on board,47.9,55.5,null,Gift of Ira Levy |  Mrs. Donald B. Marron |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,125
Skandia Cinema |  Stockholm |  Sweden |  Perspective of staircase,-1,Ink and graphite on tracing paper mounted on board,33,29.8,null,Gift of Ira Levy |  Mrs. Donald B. Marron |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,126
Skandia Cinema |  Stockholm |  Sweden  |  Perspective of promenade,-1,Graphite on tracing paper mounted on board,21,26.7,null,Gift of Ira Levy |  Mrs. Donald B. Marron |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,128
Public Library |  Stockholm |  Sweden  |  Elevation of front facade,-1,Ink on paper,91.4,93.3,null,Gift of Marshall Cogan and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,130
Public Library |  Stockholm |  Sweden  |  Elevation of west facade,-1,Ink on paper with paper backing,90.8,93,null,Gift of Marshall Cogan and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,131
Public Library  |  Stockholm |  Sweden  |  Section,-1,Ink on paper with paper backing,90.2,93.7,null,Gift of Marshall Cogan and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,132
Public Library |  Stockholm |  Sweden  |  Plan of first and second galleries,-1,Ink on paper,90.8,90.8,null,Gift of Marshall Cogan and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,133
Stockholm Exhibition |  Stockholm |  Sweden |  Elevation of advertising tower,1930,Gouache on board,52.7,33,null,Gift of Frederieke Taylor and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,134
Law Courts Annex |  Gothenburg |  Sweden  |  Exterior elevation,1936,Graphite on tracing paper,30.5,70.5,null,Gift of Richard S. Zeisler |  Richard Kahan |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,135
Law Courts Annex |  Gothenburg |  Sweden  |  Plan of courtroom and section of desk,-1,Ink on paper,39.4,51.1,null,Gift of Richard S. Zeisler |  Richard Kahan |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,136
Woodland Crematorium |  Stockholm |  Sweden |  Second version: section and two exterior elevations,1935,Graphite on tracing paper mounted on board,30.5,83.5,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,137
Woodland Crematorium |  Woodland Cemetery |  Stockholm |  Sweden |  Second version: exterior elevation,1935,Graphite on tracing paper mounted on board,30.8,83.8,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,138
Woodland Crematorium |  Stockholm |  Sweden  |  Second version: exterior elevation,1935,Graphite on tracing paper mounted on board,30.8,83.5,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,139
Woodland Crematorium |  Woodland Cemetery |  Stockholm |  Sweden  |  Second version: exterior elevation,1935,Graphite on tracing paper on board,30.8,83.8,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,141
Woodland Crematorium |  Stockholm |  Sweden  |  Second version: exterior elevation and section,1935,Graphite on tracing paper mounted on board,30.8,83.8,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,142
Woodland Crematorium |  Stockholm |  Sweden |  Second version: Two sections,1935,Graphite on tracing paper mounted on board,30.5,83.5,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,143
Woodland Crematorium |  Woodland Cemetery |  Stockholm |  Sweden |  Second version: exterior perspective,-1,Graphite on tracing paper,26,62.9,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,144
Woodland Crematorium |  Woodland Cemetery |  Stockholm |  Sweden |  First version: exterior perspective,-1,Graphite on tracing paper,19.7,46.7,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,145
Woodland Crematorium |  Stockholm |  Sweden |  First version: ground floor plan,-1,Graphite on tracing paper,41.9,41.9,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,146
Woodland Crematorium |  Stockholm |  Sweden |  Exterior-perspective study,-1,Graphite on tracing paper,65.4,101.6,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,147
Woodland Crematorium |  Woodland Cemetery |  Stockholm |  Sweden |  Site plan and section |  final version,1937,Graphite on tracing paper,41.3,96.2,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,148
Woodland Crematorium |  Stockholm |  Sweden |  Exterior elevation of loggia,1937,Graphite on tracing paper,29.5,83.8,null,Gift of Mrs. John D. Rockefeller |  3rd |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,149
Woodland Crematorium |  Woodland Cemetery |  Stockholm |  Sweden |  Exterior elevation |  final version,1937,Ink and graphite on drafting cloth,49.2,158.8,null,Gift of Blanchette Hooker Rockefeller |  Mrs. Gifford Phillips |  Celeste and Armand P. Bartos |  Mrs. S. I. Newhouse |  Jr. |  and purchase,A&D Architectural Drawing,Architecture & Design,1990,Y,150
Palais de la Découverte Project |  Paris |  France |  Elevation,1938,Ink and color pencil on paper mounted on board,37.5,95.3,1.3,Gift of the architects,A&D Architectural Drawing,Architecture & Design,1966,Y,151
Palais de la Découverte Project |  Paris |  France |  Longitudinal section,1938,Ink |  graphite |  and color pencil on paper |  mounted on board,37.5,95.9,1.3,Gift of the architects,A&D Architectural Drawing,Architecture & Design,1966,Y,152
