ArtistName,ArtistBornYear,ObjectId
Arata Isozaki,1931,230
Arata Isozaki,1931,231
Theo van Doesburg (Christian Emil Marie Küpper),1883,232
Cornelis van Eesteren,1897,232
Arata Isozaki,1931,233
Arata Isozaki,1931,235
Arata Isozaki,1931,237
Arata Isozaki,1931,238
Arata Isozaki,1931,239
Bernard Tschumi,1944,240
Frank Lloyd Wright,1867,241
Frank Lloyd Wright,1867,242
Frank Lloyd Wright,1867,243
Frank Lloyd Wright,1867,244
Frank Lloyd Wright,1867,245
Frank Lloyd Wright,1867,246
Frank Lloyd Wright,1867,247
Frank Lloyd Wright,1867,248
Frank Lloyd Wright,1867,249
Frank Lloyd Wright,1867,250
Roberto Burle Marx,1909,252
Oscar Niemeyer,1907,252
Roberto Burle Marx,1909,253
Oscar Niemeyer,1907,253
Neil M. Denari,1957,255
Ludwig Mies van der Rohe,1886,256
David Jacob,1928,257
Mario Botta,1943,258
Mario Botta,1943,259
Mario Botta,1943,260
Mario Botta,1943,261
Mario Botta,1943,262
Mario Botta,1943,263
R. Buckminster Fuller,1895,264
Mario Botta,1943,265
R. Buckminster Fuller,1895,266
Mario Botta,1943,267
Mario Botta,1943,268
Mario Botta,1943,269
Mario Botta,1943,270
Mario Botta,1943,271
Mario Botta,1943,272
Mario Botta,1943,273
Mario Botta,1943,274
Mario Botta,1943,275
Mario Botta,1943,276
Mario Botta,1943,277
Mario Botta,1943,278
Mario Botta,1943,279
Mario Botta,1943,280
Mario Botta,1943,281
Frank Lloyd Wright,1867,282
Alessandro Mendini,1931,283
Frank Lloyd Wright,1867,284
Frank Lloyd Wright,1867,285
Roberto Burle Marx,1909,286
Herbert Bayer,1900,287
Leon Krier,1946,288
Ludwig Mies van der Rohe,1886,289
Ludwig Mies van der Rohe,1886,290
Ludwig Mies van der Rohe,1886,291
Ludwig Mies van der Rohe,1886,292
Ludwig Mies van der Rohe,1886,293
Ludwig Mies van der Rohe,1886,294
Daniel Libeskind,1946,295
Thom Mayne,1944,296
Andrew Zago,1958,296
Thom Mayne,1944,297
Andrew Zago,1958,297
Thom Mayne,1944,298
Andrew Zago,1958,298
Santa Monica,1944,299
CA,1958,299
Rem Koolhaas,1944,300
Elia Zenghelis,1937,300
Zoe Zenghelis,1937,300
Madelon Vriesendorp,1945,300
Aldo Rossi,1931,301
Joel Sanders,1956,302
Joel Sanders,1956,303
Massimo Scolari,1943,304
Frank Lloyd Wright,1867,305
Frank Lloyd Wright,1867,306
Raimund Abraham,1933,307
Raimund Abraham,1933,308
Kenneth Snelson,1927,309
Erik Gunnar Asplund,1885,318
Erik Gunnar Asplund,1885,319
Ernesto Bruno La Padula,1902,320
Giovanni Guerrini,1887,320
Leon Krier,1946,321
Leon Krier,1946,322
Leon Krier,1946,323
Richard Meier,1934,324
Richard Meier,1934,325
Richard Meier,1934,326
Richard Meier,1934,327
Richard Meier,1934,328
Richard Meier,1934,329
Richard Meier,1934,330
Richard Meier,1934,331
Ernesto Bruno La Padula,1902,332
Giovanni Guerrini,1887,332
Ernesto Bruno La Padula,1902,333
Giovanni Guerrini,1887,333
Ernesto Bruno La Padula,1902,334
Giovanni Guerrini,1887,334
Raimund Abraham,1933,335
Emilio Ambasz,1943,336
Emilio Ambasz,1943,337
Tadao Ando,1941,338
Tadao Ando,1941,339
Tadao Ando,1941,340
Tadao Ando,1941,341
Raimund Abraham,1933,342
Tadao Ando,1941,343
Rafael Viñoly,1944,344
Mario Bellini,1935,345
Rafael Viñoly,1944,346
Rafael Viñoly,1944,347
Rafael Viñoly,1944,348
Rafael Viñoly,1944,349
Rafael Viñoly,1944,350
Rafael Viñoly,1944,351
Rafael Viñoly,1944,352
Mario Bellini,1935,353
Rafael Viñoly,1944,354
Mario Botta,1943,355
Santiago Calatrava,1951,357
Santiago Calatrava,1951,359
Norman Foster,1935,360
Norman Foster,1935,361
Norman Foster,1935,362
Zaha Hadid,1950,363
Zaha Hadid,1950,364
Zaha Hadid,1950,365
Zaha Hadid,1950,366
Zaha Hadid,1950,367
Zaha Hadid,1950,368
Zaha Hadid,1950,369
Zaha Hadid,1950,370
Zaha Hadid,1950,372
Zaha Hadid,1950,373
Zaha Hadid,1950,374
Zaha Hadid,1950,375
Zaha Hadid,1950,376
Zaha Hadid,1950,377
Zaha Hadid,1950,378
Zaha Hadid,1950,379
Zaha Hadid,1950,380
Zaha Hadid,1950,381
Zaha Hadid,1950,382
Zaha Hadid,1950,383
Zaha Hadid,1950,384
Louis I. Kahn,1901,386
Arata Isozaki,1931,387
Ludwig Mies van der Rohe,1886,388
Louis I. Kahn,1901,389
Rem Koolhaas,1944,390
Elia Zenghelis,1937,390
Madelon Vriesendorp,1945,390
Zoe Zenghelis,1937,390
Louis I. Kahn,1901,391
Rem Koolhaas,1944,392
Elia Zenghelis,1937,392
Madelon Vriesendorp,1945,392
Zoe Zenghelis,1937,392
Frederick Kiesler,1890,393
Louis I. Kahn,1901,394
Frederick Kiesler,1890,396
Louis I. Kahn,1901,397
Frederick Kiesler,1890,399
Louis I. Kahn,1901,400
Rem Koolhaas,1944,401
Elia Zenghelis,1937,401
Madelon Vriesendorp,1945,401
Zoe Zenghelis,1937,401
Frederick Kiesler,1890,402
Louis I. Kahn,1901,403
Rem Koolhaas,1944,404
Elia Zenghelis,1937,404
Madelon Vriesendorp,1945,404
Zoe Zenghelis,1937,404
Louis I. Kahn,1901,405
Rem Koolhaas,1944,406
Elia Zenghelis,1937,406
Madelon Vriesendorp,1945,406
Zoe Zenghelis,1937,406
Louis I. Kahn,1901,407
Rem Koolhaas,1944,408
Elia Zenghelis,1937,408
Madelon Vriesendorp,1945,408
Zoe Zenghelis,1937,408
Louis I. Kahn,1901,409
Rem Koolhaas,1944,410
Elia Zenghelis,1937,410
Madelon Vriesendorp,1945,410
Zoe Zenghelis,1937,410
Louis I. Kahn,1901,411
Raimund Abraham,1933,412
Rem Koolhaas,1944,413
Elia Zenghelis,1937,413
Madelon Vriesendorp,1945,413
Zoe Zenghelis,1937,413
Louis I. Kahn,1901,414
Emilio Ambasz,1943,415
Rem Koolhaas,1944,416
Elia Zenghelis,1937,416
Madelon Vriesendorp,1945,416
Zoe Zenghelis,1937,416
Louis I. Kahn,1901,417
Emilio Ambasz,1943,418
Rem Koolhaas,1944,419
Elia Zenghelis,1937,419
Madelon Vriesendorp,1945,419
Zoe Zenghelis,1937,419
Louis I. Kahn,1901,420
Jason Crum,1935,421
Emilio Ambasz,1943,422
Rem Koolhaas,1944,423
Elia Zenghelis,1937,423
Madelon Vriesendorp,1945,423
Zoe Zenghelis,1937,423
Louis I. Kahn,1901,424
Jason Crum,1935,425
Tadao Ando,1941,426
Rem Koolhaas,1944,427
Elia Zenghelis,1937,427
Madelon Vriesendorp,1945,427
Zoe Zenghelis,1937,427
Louis I. Kahn,1901,428
Jason Crum,1935,429
Mario Bellini,1935,430
Rem Koolhaas,1944,431
Elia Zenghelis,1937,431
Madelon Vriesendorp,1945,431
Zoe Zenghelis,1937,431
Louis I. Kahn,1901,432
Konrad Wachsmann,1901,433
Ricardo Bofill,1939,434
Rem Koolhaas,1944,435
Elia Zenghelis,1937,435
Madelon Vriesendorp,1945,435
Zoe Zenghelis,1937,435
Louis I. Kahn,1901,436
Mario Botta,1943,437
Rem Koolhaas,1944,438
Elia Zenghelis,1937,438
Madelon Vriesendorp,1945,438
Zoe Zenghelis,1937,438
Louis I. Kahn,1901,439
Diller + Scofidio,1979,440
Elizabeth Diller,1954,440
Ricardo Scofidio,1935,440
Rem Koolhaas,1944,441
Elia Zenghelis,1937,441
Madelon Vriesendorp,1945,441
Zoe Zenghelis,1937,441
Louis I. Kahn,1901,442
Ricardo Bofill,1939,443
Frank O. Gehry,1929,444
Leon Krier,1946,445
Louis I. Kahn,1901,446
Ricardo Bofill,1939,447
Wolf D. Prix,1942,448
Helmut Swiczinsky,1944,448
Cesar Pelli,1926,449
Louis I. Kahn,1901,450
Ricardo Bofill,1939,451
Chuck Hoberman,1956,452
Cesar Pelli,1926,453
Louis I. Kahn,1901,454
Ricardo Bofill,1939,455
Steven Holl,1947,456
Cesar Pelli,1926,457
Louis I. Kahn,1901,458
Ricardo Bofill,1939,459
Hans Hollein,1934,460
Cesar Pelli,1926,461
Louis I. Kahn,1901,462
Ricardo Bofill,1939,463
Leon Krier,1946,464
Cesar Pelli,1926,465
Louis I. Kahn,1901,466
Ricardo Bofill,1939,467
Scott Marble,1960,468
Karen Fairbanks,1959,468
Cesar Pelli,1926,469
Louis I. Kahn,1901,470
Ricardo Bofill,1939,471
Yoshito Takahashi,1962,472
Cesar Pelli,1926,473
Louis I. Kahn,1901,474
Ricardo Bofill,1939,475
Bernard Tschumi,1944,476
Cesar Pelli,1926,477
Louis I. Kahn,1901,478
Ricardo Bofill,1939,479
Rafael Viñoly,1944,480
Rafael Viñoly,1944,481
Rafael Viñoly,1944,482
Cesar Pelli,1926,483
Louis I. Kahn,1901,484
Louis I. Kahn,1901,485
Ricardo Bofill,1939,486
Cesar Pelli,1926,487
Louis I. Kahn,1901,488
Louis I. Kahn,1901,489
Ricardo Bofill,1939,490
Cesar Pelli,1926,491
Louis I. Kahn,1901,492
Louis I. Kahn,1901,493
Theo van Doesburg (Christian Emil Marie Küpper),1883,494
Ricardo Bofill,1939,495
Cesar Pelli,1926,496
Louis I. Kahn,1901,497
Louis I. Kahn,1901,498
Theo van Doesburg (Christian Emil Marie Küpper),1883,499
Ricardo Bofill,1939,500
Cesar Pelli,1926,501
Louis I. Kahn,1901,502
Louis I. Kahn,1901,503
James Stirling,1926,504
Ricardo Bofill,1939,505
Cesar Pelli,1926,506
Louis I. Kahn,1901,507
Louis I. Kahn,1901,508
James Stirling,1926,509
Ricardo Bofill,1939,510
Paul Rudolph,1918,511
Louis I. Kahn,1901,512
Louis I. Kahn,1901,513
James Stirling,1926,514
Iakov Chernikhov,1889,515
Wolf D. Prix,1942,516
Helmut Swiczinsky,1944,516
Robert A. M. Stern,1939,517
Louis I. Kahn,1901,518
Louis I. Kahn,1901,519
James Stirling,1926,520
Leon Krier,1946,521
Venturi and Rauch,1964,522
John Rauch,1930,522
Robert Venturi,1925,522
James Wines,1932,523
Michelle Stone,1944,523
Emilio Sousa,1944,523
Louis I. Kahn,1901,524
Louis I. Kahn,1901,525
James Stirling,1926,526
Leon Krier,1946,527
Harry C. Wolf,1935,528
Louis I. Kahn,1901,529
Louis I. Kahn,1901,530
James Stirling,1926,531
Leon Krier,1946,532
Mehrdad Yazdani,1959,533
Louis I. Kahn,1901,534
Louis I. Kahn,1901,535
Leon Krier,1946,536
Louis I. Kahn,1901,538
Louis I. Kahn,1901,539
Leon Krier,1946,540
Louis I. Kahn,1901,542
Louis I. Kahn,1901,543
Leon Krier,1946,544
Louis I. Kahn,1901,546
Louis I. Kahn,1901,547
Leon Krier,1946,548
Louis I. Kahn,1901,550
Louis I. Kahn,1901,551
Leon Krier,1946,552
Louis I. Kahn,1901,553
Louis I. Kahn,1901,554
Leon Krier,1946,555
Louis I. Kahn,1901,556
Louis I. Kahn,1901,557
Le Corbusier (Charles-Édouard Jeanneret),1887,558
Louis I. Kahn,1901,559
Louis I. Kahn,1901,560
Paul Rudolph,1918,561
Louis I. Kahn,1901,562
Louis I. Kahn,1901,563
Paul Rudolph,1918,564
Louis I. Kahn,1901,565
Louis I. Kahn,1901,566
Paul Rudolph,1918,567
Louis I. Kahn,1901,568
Louis I. Kahn,1901,569
Paul Rudolph,1918,570
Louis I. Kahn,1901,571
Louis I. Kahn,1901,572
Louis I. Kahn,1901,573
Louis I. Kahn,1901,574
Louis I. Kahn,1901,575
Louis I. Kahn,1901,576
Louis I. Kahn,1901,577
Louis I. Kahn,1901,578
Louis I. Kahn,1901,579
Louis I. Kahn,1901,580
Louis I. Kahn,1901,581
Louis I. Kahn,1901,582
Louis I. Kahn,1901,583
Louis I. Kahn,1901,584
Louis I. Kahn,1901,585
Louis I. Kahn,1901,586
Louis I. Kahn,1901,587
Louis I. Kahn,1901,588
Louis I. Kahn,1901,589
Louis I. Kahn,1901,590
Louis I. Kahn,1901,591
Louis I. Kahn,1901,592
Louis I. Kahn,1901,593
Louis I. Kahn,1901,594
Louis I. Kahn,1901,595
Louis I. Kahn,1901,596
Louis I. Kahn,1901,597
Louis I. Kahn,1901,598
Louis I. Kahn,1901,599
Louis I. Kahn,1901,600
Louis I. Kahn,1901,601
Louis I. Kahn,1901,602
Oscar Nitzchke,1900,603
Oscar Nitzchke,1900,604
Oscar Nitzchke,1900,605
Oscar Nitzchke,1900,606
Oscar Nitzchke,1900,607
Oscar Nitzchke,1900,608
Oscar Nitzchke,1900,609
Oscar Nitzchke,1900,610
Oscar Nitzchke,1900,611
Oscar Nitzchke,1900,612
Oscar Nitzchke,1900,613
Oscar Nitzchke,1900,614
Oscar Nitzchke,1900,615
Louis I. Kahn,1901,616
Edward Larrabee Barnes,1915,617
Louis I. Kahn,1901,618
Rem Koolhaas,1944,619
Götz Keller,1958,619
Willem Jan Neutelings,1959,619
Brigitte Kochta,1958,619
Marty Kohn,1953,619
Luc Reuse,1955,619
Ron Steiner,1952,619
Jeroen Thomas,1952,619
Garciella Torre,1959,619
Louis I. Kahn,1901,620
Kisho Kurokawa,1934,621
Louis I. Kahn,1901,622
Kisho Kurokawa,1934,623
Louis I. Kahn,1901,624
Bernard Tschumi,1944,625
Louis I. Kahn,1901,626
Santiago Calatrava,1951,627
Louis I. Kahn,1901,628
Mario Botta,1943,629
Hans Hollein,1934,630
Mario Botta,1943,631
Hans Hollein,1934,632
Mario Botta,1943,633
Hans Hollein,1934,634
Mario Botta,1943,635
Hans Hollein,1934,636
Mario Botta,1943,637
Hans Hollein,1934,638
Mario Botta,1943,639
Hans Hollein,1934,640
Mario Botta,1943,641
Hans Hollein,1934,642
Louis I. Kahn,1901,643
Hans Hollein,1934,644
Louis I. Kahn,1901,645
Emilio Ambasz,1943,646
Emilio Ambasz,1943,647
Emilio Ambasz,1943,648
Frank Lloyd Wright,1867,649
Frank Lloyd Wright,1867,650
Ludwig Mies van der Rohe,1886,651
Frank Lloyd Wright,1867,652
Ludwig Mies van der Rohe,1886,653
Frank Lloyd Wright,1867,654
Frank Lloyd Wright,1867,655
Richard Neutra,1892,656
Richard Neutra,1892,657
Wiel Arets,1955,658
Basel,1950,659
Jacques Herzog,1950,659
Ludwig Mies van der Rohe,1886,660
Skidmore Owings & Merrill,1936,661
Gordon Bunshaft,1909,661
Steven Holl,1947,662
Skidmore Owings & Merrill,1936,664
Gordon Bunshaft,1909,664
Toyo Ito,1941,665
Skidmore Owings & Merrill,1936,667
Gordon Bunshaft,1909,667
Rem Koolhaas,1944,668
Skidmore Owings & Merrill,1936,669
Gordon Bunshaft,1909,669
Paris,1953,670
Skidmore Owings & Merrill,1936,671
Gordon Bunshaft,1909,671
Emilio Ambasz,1943,672
Gaetano Pesce,1939,673
Skidmore Owings & Merrill,1936,674
Gordon Bunshaft,1909,674
Emilio Ambasz,1943,675
Joel Sanders,1956,676
Joel Sanders,1956,677
Joel Sanders,1956,678
Skidmore Owings & Merrill,1936,679
Gordon Bunshaft,1909,679
Emilio Ambasz,1943,680
Yoshio Taniguchi,1931,681
Skidmore Owings & Merrill,1936,682
Gordon Bunshaft,1909,682
Emilio Ambasz,1943,683
Skidmore Owings & Merrill,1936,685
Gordon Bunshaft,1909,685
Emilio Ambasz,1943,686
Skidmore Owings & Merrill,1936,688
Gordon Bunshaft,1909,688
Emilio Ambasz,1943,689
Skidmore Owings & Merrill,1936,691
Gordon Bunshaft,1909,691
Erik Gunnar Asplund,1885,692
Frank O. Gehry,1929,693
Richard Meier,1934,694
Richard Meier,1934,695
Hans Hollein,1934,696
Hans Hollein,1934,697
Walter Pichler,1936,698
Walter Pichler,1936,699
Walter Pichler,1936,700
Walter Pichler,1936,701
Ludwig Mies van der Rohe,1886,702
Ludwig Mies van der Rohe,1886,703
Louis I. Kahn,1901,704
Louis I. Kahn,1901,705
SITE (Sculpture in the Environment),1970,706
James Wines,1932,706
SITE (Sculpture in the Environment),1970,707
James Wines,1932,707
SITE (Sculpture in the Environment),1970,708
James Wines,1932,708
SITE (Sculpture in the Environment),1970,709
James Wines,1932,709
SITE (Sculpture in the Environment),1970,710
James Wines,1932,710
Frank Lloyd Wright,1867,711
John Hejduk,1929,712
John Hejduk,1929,713
John Hejduk,1929,714
Ludwig Mies van der Rohe,1886,715
Ludwig Mies van der Rohe,1886,716
Ludwig Mies van der Rohe,1886,717
Ludwig Mies van der Rohe,1886,718
Ludwig Mies van der Rohe,1886,719
Ludwig Mies van der Rohe,1886,720
Ludwig Mies van der Rohe,1886,721
Ludwig Mies van der Rohe,1886,722
Ludwig Mies van der Rohe,1886,723
Ludwig Mies van der Rohe,1886,724
Ludwig Mies van der Rohe,1886,725
Ludwig Mies van der Rohe,1886,726
Ludwig Mies van der Rohe,1886,727
Ludwig Mies van der Rohe,1886,728
Ludwig Mies van der Rohe,1886,729
Ludwig Mies van der Rohe,1886,730
Ludwig Mies van der Rohe,1886,731
Ludwig Mies van der Rohe,1886,732
Ludwig Mies van der Rohe,1886,733
Ludwig Mies van der Rohe,1886,734
Ludwig Mies van der Rohe,1886,735
Ludwig Mies van der Rohe,1886,736
Ludwig Mies van der Rohe,1886,737
Ludwig Mies van der Rohe,1886,738
Ludwig Mies van der Rohe,1886,739
Ludwig Mies van der Rohe,1886,740
Ludwig Mies van der Rohe,1886,741
Ludwig Mies van der Rohe,1886,742
Ludwig Mies van der Rohe,1886,743
Ludwig Mies van der Rohe,1886,744
Ludwig Mies van der Rohe,1886,745
Ludwig Mies van der Rohe,1886,746
Ludwig Mies van der Rohe,1886,747
Ludwig Mies van der Rohe,1886,748
Ludwig Mies van der Rohe,1886,749
Ludwig Mies van der Rohe,1886,750
Ludwig Mies van der Rohe,1886,751
Ludwig Mies van der Rohe,1886,752
Ludwig Mies van der Rohe,1886,753
Ludwig Mies van der Rohe,1886,754
Ludwig Mies van der Rohe,1886,755
Ludwig Mies van der Rohe,1886,756
Ludwig Mies van der Rohe,1886,757
Ludwig Mies van der Rohe,1886,758
Ludwig Mies van der Rohe,1886,759
Ludwig Mies van der Rohe,1886,760
Ludwig Mies van der Rohe,1886,761
Ludwig Mies van der Rohe,1886,762
Ludwig Mies van der Rohe,1886,763
Ludwig Mies van der Rohe,1886,764
Ludwig Mies van der Rohe,1886,765
Ludwig Mies van der Rohe,1886,767
Ludwig Mies van der Rohe,1886,768
Ludwig Mies van der Rohe,1886,770
Ludwig Mies van der Rohe,1886,771
Ludwig Mies van der Rohe,1886,772
Ludwig Mies van der Rohe,1886,773
Ludwig Mies van der Rohe,1886,774
Ludwig Mies van der Rohe,1886,775
Ludwig Mies van der Rohe,1886,776
Ludwig Mies van der Rohe,1886,777
Ludwig Mies van der Rohe,1886,778
Ludwig Mies van der Rohe,1886,779
Ludwig Mies van der Rohe,1886,780
Ludwig Mies van der Rohe,1886,781
Ludwig Mies van der Rohe,1886,782
Ludwig Mies van der Rohe,1886,783
Ludwig Mies van der Rohe,1886,784
Ludwig Mies van der Rohe,1886,785
Ludwig Mies van der Rohe,1886,786
Ludwig Mies van der Rohe,1886,787
Ludwig Mies van der Rohe,1886,788
Ludwig Mies van der Rohe,1886,789
Ludwig Mies van der Rohe,1886,790
Raimund Abraham,1933,791
Raimund Abraham,1933,792
Emilio Ambasz,1943,793
Andrea Branzi,1938,794
Peter Cook,1936,795
Peter Cook,1936,796
Peter Cook,1936,797
Peter Cook,1936,798
Peter Eisenman,1932,799
Yona Friedman,1923,800
Yona Friedman,1923,802
R. Buckminster Fuller,1895,804
R. Buckminster Fuller,1895,805
R. Buckminster Fuller,1895,806
R. Buckminster Fuller,1895,807
R. Buckminster Fuller,1895,808
R. Buckminster Fuller,1895,809
John Hejduk,1929,810
John Hejduk,1929,811
John Hejduk,1929,812
Ron Herron,1930,813
Ron Herron,1930,814
Arata Isozaki,1931,815
Arata Isozaki,1931,816
Rem Koolhaas,1944,818
Elia Zenghelis,1937,818
Rem Koolhaas,1944,819
Zoe Zenghelis,1937,819
Rem Koolhaas,1944,820
Madelon Vriesendorp,1945,820
Leon Krier,1946,821
Leon Krier,1946,822
Leon Krier,1946,823
Leon Krier,1946,824
Leon Krier,1946,825
Leon Krier,1946,826
Rodolfo Machado,1942,827
Jorge Silvetti,1942,827
Rodolfo Machado,1942,828
Jorge Silvetti,1942,828
Alessandro Mendini,1931,829
Alessandro Mendini,1931,830
Max Peintner,1937,831
Gaetano Pesce,1939,832
Gaetano Pesce,1939,833
Gaetano Pesce,1939,834
Gaetano Pesce,1939,835
Gaetano Pesce,1939,836
Walter Pichler,1936,837
Walter Pichler,1936,838
Walter Pichler,1936,839
Walter Pichler,1936,840
Cedric Price,1934,842
Cedric Price,1934,844
Cedric Price,1934,845
Cedric Price,1934,846
Cedric Price,1934,848
Cedric Price,1934,849
Cedric Price,1934,850
Cedric Price,1934,851
Cedric Price,1934,852
Cedric Price,1934,853
Cedric Price,1934,854
Cedric Price,1934,855
Cedric Price,1934,856
Cedric Price,1934,857
Cedric Price,1934,858
Cedric Price,1934,859
Cedric Price,1934,860
Cedric Price,1934,861
R. Buckminster Fuller,1895,863
Shoji Sadao,1927,863
Cedric Price,1934,864
Friedrich St. Florian,1932,865
Friedrich St. Florian,1932,867
Cedric Price,1934,868
Superstudio,1966,869
Gian Piero Frassinelli,1939,869
Alessandro Magris,1941,869
Roberto Magris,1935,869
Adolfo Natalini,1941,869
Cristiano Toraldo di Francia,1941,869
Cedric Price,1934,870
Lauretta Vinciarelli,1943,871
Cedric Price,1934,872
Cedric Price,1934,873
Cedric Price,1934,874
Cedric Price,1934,875
Cedric Price,1934,876
Cedric Price,1934,878
Cedric Price,1934,879
Cedric Price,1934,880
Cedric Price,1934,881
Cedric Price,1934,882
Cedric Price,1934,883
Cedric Price,1934,884
Cedric Price,1934,885
Cedric Price,1934,886
Cedric Price,1934,887
Cedric Price,1934,888
Cedric Price,1934,889
Cedric Price,1934,890
Cedric Price,1934,891
Cedric Price,1934,892
Cedric Price,1934,894
Cedric Price,1934,895
Cedric Price,1934,896
Aldo Rossi,1931,897
Gianni Braghieri,1945,897
