Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Rome 65,1963,Gelatin silver print,48.3,36.8,null,David H. McAlpin Fund,Photograph,Photography,1972,Y,46940
Wind Tunnel Construction |  Fort Peck Dam |  Montana,1936,Gelatin silver print,33.0,25.4,null,Gift of the photographer,Photograph,Photography,1974,Y,46941
Edge of San Timoteo Canyon |  San Bernadino County |  California,1978,Gelatin silver print |  printed 1980,22.7,28.4,null,Purchase,Photograph,Photography,1982,Y,46942
TEWKESBURY ABBEY,1858,Albumen silver print from a paper negative,20.2,26.4,null,Gift of Carey O. Cook,Photograph,Photography,1983,N,46943
A FLOWER STUDY FROM SOUTHERN CALIFORNIA,1890,Platinum print,18.4,23.4,null,Purchase,Photograph,Photography,1986,N,46944
(Rocks),1900,Gelatin silver print,50.3,40.7,null,Gift of Edgar Kaufmann |  Jr.,Photograph,Photography,1959,N,46946
CARL SANDBURG,1907,Platinum print,16.9,11.6,null,Gift of the photographer,Photograph,Photography,1961,N,46947
Washington Square |  New York |  Untitled,1961,Gelatin silver print,24.8,18,null,Purchase,Photograph,Photography,1963,Y,46948
Maternity,1891,Gelatin silver print,17.7,12.7,null,Gift of Edward Steichen,Photograph,Photography,1964,N,46949
Sumaré,1951,Gelatin silver print,24.2,19.4,null,Gift of the photographer,Photograph,Photography,1969,Y,46951
Kentucky,1951,Gelatin silver print,34.6,41.9,null,David H. McAlpin Fund,Photograph,Photography,1972,N,46952
Brazilian Clipper,1930,Gelatin silver print,33.7,23.5,null,Gift of the photographer,Photograph,Photography,1974,N,46953
Missouri River |  Clay County |  South Dakota,1976,Gelatin silver print |  printed 1980,22.2,28.3,null,Purchase,Photograph,Photography,1982,Y,46954
ANCIENT ENTRANCE TO CLOISTERS. TEWKESBURY,1859,Albumen silver print from a paper negative,21.0,26.8,null,Gift of Carey O. Cook,Photograph,Photography,1983,N,46955
Untitled,1929,Gelatin silver print (solarized),28.9,22.4,null,Gift of James Thrall Soby,Photograph,Photography,1941,N,46956
Reverend Martin Cyril D'arcy,1951,Gelatin silver print,34.0,25.7,null,Gift of the photographer,Photograph,Photography,1959,N,46957
Isadora Duncan at the Portal of the Parthenon,1921,Gelatin silver print,49.5,35.2,null,Gift of the photographer,Photograph,Photography,1961,N,46958
Untitled,1959,Gelatin silver print,24.8,16.4,null,Purchase,Photograph,Photography,1963,Y,46959
Leda,1924,Gelatin silver print,17,22.9,null,Gift of Edward Steichen,Photograph,Photography,1964,N,46960
Untitled,1940,Gelatin silver print,24.1,19.3,null,Nelson Rockefeller Fund,Photograph,Photography,1969,Y,46962
Rome 45,1967,Gelatin silver print,48.9,39.1,null,John Parkinson III Fund,Photograph,Photography,1972,Y,46963
A Generator Shell |  Dnieperstroi,1930,Gelatin silver print,33.7,23.5,null,Gift of the photographer,Photograph,Photography,1974,Y,46964
Lakewood |  Colorado,1973,Gelatin silver print |  printed 1981,22.8,29.1,null,Purchase,Photograph,Photography,1982,Y,46965
GATEWAY |  MAGDALEN COLLEGE |  OXFORD,1859,Albumen silver print from a paper negative,21.5,26.9,null,Gift of Edmund J. McRickard,Photograph,Photography,1983,N,46966
Legs,1933,Gelatin silver print,8.6,11.7,null,Gift of Edward M.M. Warburg,Photograph,Photography,1934,N,46967
Natasha,1929,Gelatin silver print,29,21,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,46968
Roddy MacDowell as Ariel,1957,Dye transfer print,50.6,36.4,null,Gift of the photographer,Photograph,Photography,1959,Y,46969
Untitled,1960,Gelatin silver print,24.9,16.4,null,Purchase,Photograph,Photography,1963,Y,46971
La Jeune Fille Enfleurs,1921,Gelatin silver print,17.7,12.7,null,Gift of Edward Steichen,Photograph,Photography,1964,N,46972
Valise d'Adam,1949,Gelatin silver print,23.6,18.8,null,Gift of the photographer,Photograph,Photography,1969,Y,46974
Chicago,1952,Gelatin silver print,33.6,41.6,null,John Parkinson III Fund,Photograph,Photography,1972,Y,46975
Iron Puddler |  Red October Rolling Mills |  Stalingrad,1930,Gelatin silver print,31.8,22.3,null,Gift of the photographer,Photograph,Photography,1974,Y,46976
East from Flagstaff Mountain |  Boulder County |  Colorado,1976,Gelatin silver print,22.7,28.5,null,Purchase,Photograph,Photography,1982,Y,46977
GATE |  MAGDALEN COLLEGE |  OXFORD,1859,Albumen silver print from a paper negative,21.4,27.1,null,Gift of Edmund J. McRickard,Photograph,Photography,1983,N,46978
Laura & Self,1984,Gelatin silver print from an instant negative (Polaroid),32.3,41.2,null,The Family of Man Fund,Photograph,Photography,1984,Y,46979
Fred Hopkins |  Village Vanguard,1988,Gelatin silver print,55.5,38.5,null,The Family of Man Fund,Photograph,Photography,1989,Y,46980
Physically Defective Children,1910,Gelatin silver print,19.2,24,null,John Parkinson III Fund,Photograph,Photography,1998,Y,46981
Sibyl |  Nude,1933,Gelatin silver print,9.2,11.7,null,Gift of Edward M.M. Warburg,Photograph,Photography,1934,N,46982
Suzy Solidor,1929,Gelatin silver print,29.6,22.6,null,Gift of James Thrall Soby,Photograph,Photography,1941,N,46983
Louis Armstrong,1954,Dye transfer print,50.6,36.4,null,Gift of the photographer,Photograph,Photography,1959,Y,46984
THERESE DUNCAN AT THE PARTHENON,1921,Gelatin silver print,34.9,27.3,null,Gift of the photographer,Photograph,Photography,1961,N,46985
Untitled,1961,Gelatin silver print,19.3,23.7,null,Purchase,Photograph,Photography,1963,Y,46986
Tree |  Chicago,1956,Gelatin silver print,19.4,19.2,null,Purchase,Photograph,Photography,1964,Y,46987
All Children Are Ambassadors,1950,Gelatin silver print,14.4,9,null,Gift of the photographer,Photograph,Photography,1969,Y,46989
Uruapan |  Mexico 4,1955,Gelatin silver print,33.2,41.5,null,John Parkinson III Fund,Photograph,Photography,1972,N,46990
Capital Of Carpatho-Ukraine (Ceded to Hungary),1938,Gelatin silver print,32.4,25.4,null,Gift of the photographer,Photograph,Photography,1974,Y,46991
Untitled,1894,Gelatin silver print (chloride),25.8,35,null,,Photograph,Photography,1982,Y,46992
Untitled album of views of and around Schloss Fantasie |  near Bayrenth |  Germany,1894,Gelatin silver printing-out-paper prints,31.9,42.7,null,Anonymous gift,Photograph,Photography,1982,N,46993
Untitled,1894,Gelatin silver print (chloride) from a glass negative,25.8,35,null,,Photograph,Photography,1982,N,46994
Untitled,1894,Gelatin silver print (chloride) from a glass negative,25.8,35,null,,Photograph,Photography,1982,N,46995
Untitled,1894,Gelatin silver printing-out-paper prints,25.8,35,null,Anonymous gift,Photograph,Photography,1982,N,46996
Untitled,1894,Gelatin silver print (chloride) from a glass negative,25.8,35,null,,Photograph,Photography,1982,N,46997
Untitled,1894,Gelatin silver print (chloride) from a glass negative,25.8,35,null,,Photograph,Photography,1982,N,46998
CLOISTERS |  MAGDALEN COLLEGE,1859,Albumen silver print from a paper negative,21.0,27.2,null,Gift of Edmund J. McRickard,Photograph,Photography,1983,N,46999
Self-Portrait with Rob,1983,Gelatin silver print from an instant camera (Polaroid),32,41.5,null,The Family of Man Fund,Photograph,Photography,1984,Y,47000
Kitchen Frenzy,1986,Gelatin silver prints,170,108,null,Acquired through the generosity of The Contemporary Arts Council of The Museum of Modern Art,Photograph,Photography,1989,Y,47001
Wreckage of the Blimp |  Shenandoah,1925,Gelatin silver print,22.7,93.7,null,John Parkinson III Fund,Photograph,Photography,1998,N,47002
Untitled,1929,Gelatin silver print,29,22.7,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,47003
Senecio Forest |  Moutains of the Moon,1951,Dye transfer print,34.7,50.1,null,Gift of the photographer,Photograph,Photography,1959,Y,47004
ISADORA DUNCAN AT THE PARTHENON,1921,Gelatin silver print,34.9,27.3,null,Gift of the photographer,Photograph,Photography,1961,N,47005
Arnie and Sheila in 7 Arts Coffee Gallery |  New York,1959,Gelatin silver print,17,23.1,null,Purchase,Photograph,Photography,1963,Y,47006
Agave Design,1932,Gelatin silver print,24.1,19.1,null,Gift of the photographer,Photograph,Photography,1964,Y,47007
Aurelia,1950,Gelatin silver print,14.2,9,null,Gift of the photographer,Photograph,Photography,1969,Y,47009
Arizpe |  Mexico 21,1966,Gelatin silver print,32.1,49.2,null,Gift of the photographer,Photograph,Photography,1972,N,47010
Carpatho-Ukraine |  Village of Bolidan-Lush,1938,Gelatin silver print,25.4,33.7,null,Gift of the photographer,Photograph,Photography,1974,Y,47011
Untitled,1979,Chromogenic color print,43.1,43.1,null,Gift of the photographer,Photograph,Photography,1982,Y,47012
Magdalen College |  Oxford,1859,Albumen silver print from a paper negative,21.2,26.4,null,Gift of Thomas C. Melzer,Photograph,Photography,1983,N,47013
Barbara,1950,Gelatin silver print,18.1,18,null,Gift of the photographer,Photograph,Photography,1984,Y,47014
Basilica Iovis,1860,Albumen silver print from a glass negative,17.4,23.3,null,Gift of John C. Waddell,Photograph,Photography,1998,Y,47016
Place Vendôme,1929,Gelatin silver print,28.5,23,null,Gift of James Thrall Soby,Photograph,Photography,1941,N,47017
NYMPH ON THE ACROPOLIS |  THERESE DUNCAN,1921,Gelatin silver print,34.9,27.3,null,Gift of the photographer,Photograph,Photography,1961,N,47018
_Untitled_,1960,Gelatin silver print,15.6,19.3,null,Purchase,Photograph,Photography,1963,Y,47019
Beato Saltador Alegre,1950,Gelatin silver print,9.9,14.6,null,Gift of the photographer,Photograph,Photography,1969,Y,47022
Yuchitan |  Mexico,1955,Gelatin silver print,38.9,48.9,null,Gift of the photographer,Photograph,Photography,1972,Y,47023
Russian Language School |  Carpatho-Ukraine,1938,Gelatin silver print,25.4,33.0,null,Gift of the photographer,Photograph,Photography,1974,Y,47024
Untitled |  (desert scene with cactus foreground |  mountain background),1981,Chromogenic color print |  printed 1982,43.2,43.2,null,Gift of the photographer,Photograph,Photography,1982,Y,47025
New College |  Oxford,1859,Albumen silver print from a paper negative,21.3,27.5,null,Gift of Thomas C. Melzer,Photograph,Photography,1983,N,47026
Fruit Tramp Linda,1981,Gelatin silver print,49.3,32.8,null,The Family of Man Fund,Photograph,Photography,1984,Y,47027
THIRD STATION OF THE CROSS |  JERUSALEM,1859,Albumen silver print from a paper negative,27,20.6,null,John Parkinson III Fund and Purchase,Photograph,Photography,1989,N,47028
Intersection (Verkreuzung) from the series Body Configurations,1972,Gelatin silver print,59.9,40.4,null,Gift of Agnes Gund,Photograph,Photography,1998,Y,47029
Untitled,1930,Gelatin silver print,28.8,22.6,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,47030
Rushing Water Number 2,1945,Gelatin silver print,30.2,40.0,null,Gift of the artist,Photograph,Photography,1959,N,47031
Wind Fire |  Therese Duncan,1921,Gelatin silver print,42.1,34.6,null,Gift of the photographer,Photograph,Photography,1961,N,47032
Foxhole |  Korea,1953,Gelatin silver print,16.5,24.2,null,Purchase,Photograph,Photography,1963,Y,47033
Marian Simpson,1934,Gelatin silver print,23.5,18.6,null,Gift of the photographer,Photograph,Photography,1964,Y,47034
Sun in Rock |  Devil's Slide,1947,Gelatin silver print,18.7,24.5,null,Gift of Shirley Burden,Photograph,Photography,1967,N,47035
Circumnavigation of the Blood,1950,Gelatin silver print,10.3,14.1,null,Gift of the photographer,Photograph,Photography,1969,N,47036
UNTITLED,1970,Gelatin silver print,19.0,24.4,null,Purchase,Photograph,Photography,1972,N,47037
Father Joseph Turcotte |  Fort Norman |  N.W.T. |  Canada,-1,Gelatin silver print,33.7,25.4,null,Gift of the photographer,Photograph,Photography,1974,N,47038
Stickball Team Portrait |  40th Street between 2nd and 3rd Avenues,1954,Gelatin silver print,28.0,35.2,null,Purchase,Photograph,Photography,1982,Y,47039
CLOISTERS |  NEW COLLEGE |  OXFORD,1859,Albumen silver print from a paper negative,21.5,27.5,null,Gift of Thomas C. Melzer,Photograph,Photography,1983,N,47040
Fruit Tramp Luther Henry,1979,Gelatin silver print,33.1,48.3,null,The Family of Man Fund,Photograph,Photography,1984,N,47041
Luke |  London,1989,Chromogenic color print,57.3,37.4,null,E.T. Harmax Foundation Fund,Photograph,Photography,1989,N,47042
Graz,1979,Gelatin silver print |  printed 1995,37.3,25.3,null,Mr. and Mrs. Clark B. Winter |  Jr. Fund,Photograph,Photography,1998,N,47043
Woman Jumping |  Running Straight High Jump: Plate 156 from Animal Locomotion (1887),1884,Collotype,18.3,42.9,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,Y,47044
Untitled,1930,Gelatin silver print,29.2,20,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,47045
Untitled,-1,Gelatin silver print,39.0,50.0,null,Gift of the photographer,Photograph,Photography,1959,Y,47046
Mary Pickford,1927,Gelatin silver print,42,33.8,null,Gift of the photographer,Photograph,Photography,1961,N,47047
Washington Square |  New York,1961,Gelatin silver print,23.5,18.6,null,Purchase,Photograph,Photography,1963,Y,47048
Upton Sinclair,1934,Gelatin silver print,23.5,18.9,null,Gift of the photographer,Photograph,Photography,1964,Y,47049
Pacific Gas and Electric Company,1947,Gelatin silver print,33.8,26.4,null,Gift of Shirley Burden,Photograph,Photography,1967,Y,47050
The Eatable Thief,1950,Gelatin silver print,13.6,8.5,null,Gift of the photographer,Photograph,Photography,1969,N,47051
Untitled,1971,Gelatin silver print (hand-colored),10.7,14.0,null,Purchase,Photograph,Photography,1972,N,47052
Eskimos |  Coppermine |  N.W.T. |  Canada,-1,Gelatin silver print,25.4,33.7,null,Gift of the photographer,Photograph,Photography,1974,N,47053
Dance |  Brooklyn |  New York,1954,Gelatin silver print,27.7,35.7,null,Purchase,Photograph,Photography,1982,N,47054
Gateway |  St. John's |  Oxford,1859,Albumen silver print from a paper negative,21.5,27.0,null,Gift of Thomas C. Melzer,Photograph,Photography,1983,N,47055
Before the Confirmation,1962,Gelatin silver print,16.1,22.4,null,Purchase,Photograph,Photography,1984,Y,47056
December,1985,Chromogenic color print,37.4,57.3,null,E.T. Harmax Foundation Fund,Photograph,Photography,1989,N,47057
Graz,1979,Gelatin silver print |  printed 1996,37.4,25.3,null,Mr. & Mrs. Clark B. Winter |  Jr. Fund,Photograph,Photography,1998,N,47058
Elk Galloping: Plate 695 from Animal Locomotion (1887),1884,Collotype,23,31.9,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,N,47059
PORTRAIT OF W. EUGENE SMITH,1946,Photograph,23.3,34.6,null,Purchase,Photograph,Photography,1959,N,47061
BEATRICE LILLY RULE BRITANNIA,1924,Gelatin silver print,34.9,27.3,null,Gift of the photographer,Photograph,Photography,1961,N,47062
Untitled,1962,Gelatin silver print,17.3,24.7,null,Purchase,Photograph,Photography,1963,Y,47063
Amaryllis,1933,Gelatin silver print,23.8,18.6,null,Gift of the photographer,Photograph,Photography,1964,Y,47064
Church in the Sierra Foothills,1948,Gelatin silver print,26.3,32.4,null,Gift of Shirley Burden,Photograph,Photography,1967,Y,47065
Ondine,1950,Gelatin silver print,9.5,14,null,Gift of the photographer,Photograph,Photography,1969,N,47066
Sharon Moore,1970,Gelatin silver print,24.4,19.0,null,Purchase,Photograph,Photography,1972,Y,47067
Log Rafts |  Canadian International Paper Company,1937,Gelatin silver print,34.3,24.2,null,Gift of the photographer,Photograph,Photography,1974,Y,47068
Vitelloni |  29th Street and 2nd Avenue,1954,Gelatin silver print,25.8,35.3,null,Purchase,Photograph,Photography,1982,N,47069
TREES |  BLAKE HALL,1857,Albumen silver print from a glass negative,19.3,23.8,null,Gift of Carey O. Cook,Photograph,Photography,1983,N,47070
Anna Friedlander. New City |  New York,1974,Gelatin silver print,19.4,28.9,null,Purchase,Photograph,Photography,1984,N,47071
Summer,1987,Chromogenic color print,38.8,57.4,null,Gift of the photographer,Photograph,Photography,1989,N,47072
Graz,1980,Gelatin silver print |  printed 1996,37.5,25.3,null,Acquired through the generosity of the Edward and Marjorie Goldberger Foundation,Photograph,Photography,1998,N,47073
Dan Galloping |  Saddled: Plate 634 from Animal Locomotion (1887),1884,Collotype,18.6,38.6,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,N,47074
Untitled,1930,Gelatin silver print (solarized),29.2,22.1,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,47075
Bankers |  London,1952,Gelatin silver print,34.3,24,null,Purchase,Photograph,Photography,1959,N,47076
KATHARINE CORNELL IN SAINT JOAN,1936,Gelatin silver print,34.9,27.3,null,Gift of the photographer,Photograph,Photography,1961,N,47077
Untitled,1952,Gelatin silver print,19.4,19.5,null,Gift of the photographer,Photograph,Photography,1963,Y,47078
Hands of Roi Partridge on Etcher's Press,1932,Gelatin silver print,24.3,19.1,null,Gift of the photographer,Photograph,Photography,1964,Y,47079
Sand Blaster |  Pacific Gas and Electric,1949,Gelatin silver print,18.8,21.3,null,Gift of Shirley Burden,Photograph,Photography,1967,Y,47080
Return of the Prodigal,1950,Gelatin silver print,9.5,14.5,null,Gift of the photographer,Photograph,Photography,1969,N,47081
Untitled,1970,Gelatin silver print,15.8,23.1,null,Purchase,Photograph,Photography,1972,N,47082
Untitled,1929,Gelatin silver print,33.0,25.4,null,Gift of the photographer,Photograph,Photography,1974,Y,47083
A COUNTRY ROAD |  SNOW,1909,Carbon print,15.3,20.0,null,Gift of Mrs. Raymond C. Collins,Photograph,Photography,1976,N,47084
I Need |  New York,1955,Gelatin silver print,38.7,29.8,null,Gift of the photographer,Photograph,Photography,1982,N,47085
JERSEY FROM THE PIER |  A.L.M.,1859,Albumen silver print from a glass negative,21.9,27.8,null,Gift of Carey O. Cook,Photograph,Photography,1983,N,47086
Garry and Melissa Winogrand. Los Angeles |  California,1984,Gelatin silver print,28.6,19.2,null,Gift of Lee Friedlander in memory of Garry Winogrand,Photograph,Photography,1984,Y,47087
Untitled from the series Reflections,1929,Gelatin silver print,29.5,39.8,null,Acquired through the generosity of Harriette and Noel Levine,Photograph,Photography,1989,Y,47088
Graz. (seated in dark dress),1981,Gelatin silver print |  printed 1996,37.5,25.3,null,Gift of Wendy Larsen,Photograph,Photography,1998,N,47089
Movement of the Hand |  Hand Changing Pencil: Plate 536 from Animal Locomotion,1884,Collotype,18.1,40.1,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,Y,47090
Assembly Line |  Detroit,1955,Gelatin silver print,21.4,32.1,null,Purchase,Photograph,Photography,1959,N,47092
Rodin,1905,Platinum print,32.7,24.9,null,Gift of Mrs. Hermine M. Turner,Photograph,Photography,1963,N,47094
Banana Plant,1929,Gelatin silver print,24.1,19.1,null,Gift of the photographer,Photograph,Photography,1964,Y,47095
Black Sun,1955,Gelatin silver print,15.9,18.1,null,Gift of Shirley Burden,Photograph,Photography,1967,Y,47096
Two Barns and Shadow,1955,Gelatin silver print,18.5,24.4,null,Gift of Robert M. Doty,Photograph,Photography,1969,Y,47097
BATTLE ROYAL,1971,Gelatin silver print,30.2,45.7,null,John Spencer Fund,Photograph,Photography,1972,N,47098
Garden of Mrs. F. F. Prentis |  Cleveland,1920,Gelatin silver print,30.5,24.8,null,Gift of the photographer,Photograph,Photography,1974,Y,47099
Untitled,1954,Gelatin silver print,35.2,27.8,null,Purchase,Photograph,Photography,1982,N,47101
Tree Struck by Lightning |  Hill Hall |  Essex,1858,Albumen silver print from a glass negative,16.0,21.0,null,Gift of Carey O. Cook,Photograph,Photography,1983,N,47102
Garry Winogrand |  New York City,1957,Gelatin silver print |  printed 1983,19.2,28.6,null,Gift of Lee Friedlander in memory of Garry Winogrand,Photograph,Photography,1984,N,47103
Untitled,1988,Gelatin silver print,139.4,124.6,null,Polaroid Foundation Fund,Photograph,Photography,1989,Y,47104
Schattendorf,1981,Gelatin silver print |  printed 1996,37.4,25.4,null,Gift of the photographer,Photograph,Photography,1998,N,47105
Katydid Trotting |  Harnessed to Sulky: Plate 611 from Animal Locomotion (1887),1884,Collotype,18.3,40.3,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,Y,47106
Untitled,1930,Gelatin silver print,29,22.2,null,Gift of James Thrall Soby,Photograph,Photography,1941,N,47107
Los Angeles,1955,Gelatin silver print,32.8,21.6,null,Purchase,Photograph,Photography,1959,N,47108
Helen Hayes in Coquette,1927,Gelatin silver print,42.7,34.3,null,Gift of the photographer,Photograph,Photography,1961,N,47109
The Visitor,1910,Platinum print,33.1,24.8,null,Gift of Mrs. Hermine M. Turner,Photograph,Photography,1963,Y,47110
U. S. MARINES |  KOREA,1950,Gelatin silver print,34.6,23.3,null,Gift of the photographer,Photograph,Photography,1964,N,47111
Two Barns and Shadow,1955,Gelatin silver print,24.8,33,null,Gift of Shirley Burden,Photograph,Photography,1967,Y,47112
Peeled Paint,1959,Polaroid negative,24.1,18.7,null,Gift of Robert M. Doty,Photograph,Photography,1969,Y,47113
TORN TANAKA VS THUNDERBOLT PATTERSON,1971,Gelatin silver print,29.8,45.1,null,John Spencer Fund,Photograph,Photography,1972,N,47114
The Bohemian Forest,-1,Gelatin silver print,33.0,25.4,null,Gift of the photographer,Photograph,Photography,1974,N,47115
Evening on a Berkshire Farm,1916,Palladium print,16.4,21.3,null,Gift of Mrs. Raymond C. Collins,Photograph,Photography,1976,Y,47116
Untitled,1954,Gelatin silver print,35.5,27.7,null,Purchase,Photograph,Photography,1982,N,47117
Greenstead Church |  Essex,1858,Albumen silver print from a glass negative,15.8,21.0,null,Gift of Thomas C. Melzer,Photograph,Photography,1983,N,47118
ROCKY MARCIANO AND EZZARD CHARLES,1954,Gelatin silver print,19.2,23.9,null,The Family of Man Fund,Photograph,Photography,1984,N,47119
Autoanatomie,1986,Collage of color instant prints (Polaroid SX70) and paper transfer of Polaroid emulsion,33.6,19,null,E.T. Harmax Foundation Fund,Photograph,Photography,1989,N,47120
Vienna,1982,Gelatin silver print |  printed 1996,37.5,25.3,null,Gift of Robert Miller Gallery |  New York,Photograph,Photography,1998,N,47121
Daisy Galloping |  Saddled: Plate 624 from Animal Locomotion (1887),1884,Collotype,15.1,42.9,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,N,47122
Guadeloupe Dancer,1930,Gelatin silver print,29,22.9,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,47123
Improvisation The Front Page Osgood Perkins & Lee Tracy,1928,Gelatin silver print,42.5,34.3,null,Gift of the photographer,Photograph,Photography,1961,N,47124
The Picture Book,1902,Platinum print,24.1,34.6,null,Gift of Mrs. Hermine M. Turner,Photograph,Photography,1963,Y,47125
U. S. MARINES |  KOREA,1950,Gelatin silver print,23.3,34.4,null,Gift of the photographer,Photograph,Photography,1964,N,47126
Cobblestone House,1958,Gelatin silver print,26.3,33.6,null,Gift of Shirley Burden,Photograph,Photography,1967,Y,47127
Grand Tetons,1959,Gelatin silver print,24.1,30.8,null,Gift of Robert M. Doty,Photograph,Photography,1969,Y,47128
Tag Team Action,1971,Gelatin silver print,31.2,46.4,null,John Spencer Fund,Photograph,Photography,1972,N,47129
Eleanor,1948,Gelatin silver print,11.4,8.3,null,Gift of the artist,Photograph,Photography,1974,Y,47130
Evening on a Berkshire Farm,1941,Gum palladium print,25.3,32.0,null,Gift of Mrs. Raymond C. Collins,Photograph,Photography,1976,N,47131
Untitled,1954,Gelatin silver print,25.0,34.7,null,Purchase,Photograph,Photography,1982,N,47132
MALMESBURY,1858,Albumen silver print from a paper negative,21.6,19.7,null,Gift of Thomas C. Melzer,Photograph,Photography,1983,N,47133
Untitled,1978,Gelatin silver print,30.9,45.6,null,Purchase,Photograph,Photography,1984,Y,47134
U.S. Corps of Cadets |  West Point,1938,Gelatin silver print |  printed 1988,25.1,150.2,null,Purchase,Photograph,Photography,1989,N,47135
Aerial View/Trees and Field Near Tulsa |  Oklahoma,1981,Gelatin silver print |  printed 1988,32.9,32.9,null,Gift of Robert L. Smith,Photograph,Photography,1998,N,47136
Man Jumping |  Running Broad Jump: Plate 159 from Animal Locomotion (1887),1884,Collotype,12,45.1,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,N,47137
Mrs. Henry Rowell,1930,Gelatin silver print,22.4,17.3,null,Gift of James Thrall Soby,Photograph,Photography,1941,N,47138
ANN PENNINGTON,1925,Gelatin silver print,34.9,27.3,null,Gift of the photographer,Photograph,Photography,1961,N,47140
U. S. MARINES |  KOREA,1950,Gelatin silver print,23.4,34.2,null,Gift of the photographer,Photograph,Photography,1964,N,47142
Hexagram (Chichi) Water over Fire,1958,Gelatin silver print,27,34.3,null,Courtesy of the photographer,Photograph,Photography,1967,Y,47143
Devil's Slide |  San Mateo County |  California,1948,Gelatin silver print,18.4,23.1,null,Gift of Robert M. Doty,Photograph,Photography,1969,N,47144
UNTITLED,-1,Gelatin silver print,25.7,33.0,null,Purchase,Photograph,Photography,1972,N,47145
Eleanor,1949,Gelatin silver print,11.4,11.4,null,Gift of the photographer,Photograph,Photography,1974,Y,47146
GUENEVER,1916,Gum palladium print,24.2,31.2,null,Gift of Mrs. Raymond C. Collins,Photograph,Photography,1976,N,47147
Untitled,1954,Gelatin silver print,27.2,35.4,null,Purchase,Photograph,Photography,1982,N,47148
KILPECK CHURCH,1858,Albumen silver print from a paper negative,21.4,17.0,null,Gift of Thomas C. Melzer,Photograph,Photography,1983,N,47149
BLACK BEAUTY,1979,Gelatin silver print (brushed-on developer),210.2,67.3,null,Acquired through the generosity of Thilo von Watzdorf and Charles Cowles,Photograph,Photography,1984,N,47150
A NEW ARRIVAL,1987,Collage of halftone prints |  string |  waxed paper and graphite,19.6,17.7,null,The Family of Man Fund,Photograph,Photography,1989,N,47151
House with Double Roof/Kiowa |  Colorado,1979,Gelatin silver print,35.8,44.3,null,Gift of Robert L. Smith,Photograph,Photography,1998,Y,47152
Bouquet Galloping |  Saddled: Plate 633 from Animal Locomotion (1887),1884,Collotype,18.3,41.7,null,Gift of the Philadelphia Commercial Museum,Photograph,Photography,1937,N,47153
Norman Douglas |  London,1946,Gelatin silver print |  printed 1950s,32,26.6,null,Gift of the photographer,Photograph,Photography,1967,N,47154
Found Painting,1949,Gelatin silver print,12.7,24,null,Gift of the photographer,Photograph,Photography,1969,Y,47155
UNTITLED,-1,Gelatin silver print,22.8,15.8,null,Purchase,Photograph,Photography,1972,N,47156
Maiden Lane |  Georgia,1936,Gelatin silver print,25.4,33.7,null,Gift of the photographer,Photograph,Photography,1974,Y,47157
SOUTH PORCH OF ST. PETER'S IN THE EAST |  MARCH 1859,1859,Albumen silver print from a paper negative,21.5,27.4,null,Gift of Raymond B. Gary,Photograph,Photography,1983,N,47158
Untitled,1929,Gelatin silver print,29.4,22.7,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,47160
Pavillon de Jeu |  Versailles,1910,Gelatin silver print from a dry plate negative,17.5,21,null,Given anonymously,Photograph,Photography,1950,N,47161
Untitled,1959,Gelatin silver print,33.2,23.1,null,Purchase,Photograph,Photography,1959,N,47162
Snow Geese in Flight,1953,Gelatin silver print,49.5,39.7,null,Gift of the photographer,Photograph,Photography,1967,Y,47164
Jacqueline,1930,Gelatin silver print,29.1,22.7,null,Gift of James Thrall Soby,Photograph,Photography,1941,Y,47165
Sleeping Tramp in Marseille,1935,Gelatin silver print,22.7,17.3,null,Gift of James Johnson Sweeney,Photograph,Photography,1942,Y,47166
Pablo |  New York,1955,Gelatin silver print,24.2,35,null,Purchase,Photograph,Photography,1959,N,47167
George Arliss in Old English,1924,Gelatin silver print,42.1,34,null,Gift of the photographer,Photograph,Photography,1961,N,47168
Robert Henri,1907,Gum bichromate print,32.5,23.5,null,Gift of Mrs. Hermine M. Turner,Photograph,Photography,1963,Y,47169
ST. GERMAIN-DES-PRES,1953,Gelatin silver print,34.8,29.8,null,Gift of the photographer,Photograph,Photography,1964,N,47170
Poltergeist,1958,Gelatin silver print,31.7,26.6,null,Courtesy of the photographer,Photograph,Photography,1967,Y,47171
