Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
THE EXODUS FROM EGYPT |  plate 33 (volume I |  folio 74) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,24.6,32.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23011
THE PARTING OF THE RED SEA |  plate 34 (volume I |  folio 76) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.8,23.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23012
DANCE OF MIRIAM |  SISTER OF MOSES |  plate 35 (volume I |  folio 78) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.7,23.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23013
MOSES MAKES WATER SPRING FROM THE ROCK |  plate 36 (volume I |  folio 80) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30,23.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23014
MOSES RECEIVES THE TABLETS OF THE COMMANDMENTS |  plate 37 (volume I |  folio 82) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,28.7,22.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23015
THE GOLDEN CALF |  plate 38 (volume I |  folio 84) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.3,23.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23016
MOSES BREAKS THE TABLETS OF THE COMMANDMENTS |  plate 39 (volume I |  folio 86) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.3,23,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23017
AARON AND THE CANDELABRA |  plate 40 (volume I |  folio 88) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.1,22.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23018
DEATH OF MOSES |  plate 41 (volume |  folio 90) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30.9,24.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23019
MOSES' BLESSING OVER JOSHUA |  plate 42 (volume I |  folio 92) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.3,24.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23020
JOSHUA ARMED BY THE ETERNAL SPIRIT |  plate 43 (volume I |  folio 94) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.6,23.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23021
PASSAGE ACROSS THE RIVER JORDAN |  plate 44 (volume I |  folio 96) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30.4,23.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23022
JOSHUA BEFORE THE ANGEL WITH A SWORD |  plate 45 (volume I |  folio 98) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.2,22.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23023
JOSHUA BEFORE JERICHO |  plate 46 (volume I |  folio 100) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,33.3,22.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23024
JOSHUA READS THE WORDS OF THE LAW |  plate 47 (volume I |  folio 102) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.6,23.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23025
JOSHUA STOPS THE SUN |  plate 48 (volume I |  folio 104) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint with roulette |  printed in black,29.2,24,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23026
JOSHUA AND THE VANQUISHED KINGS |  plate 49 (volume I |  folio 106) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30.2,23.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23027
JOSHUA'S EXHORTATION |  plate 50 (volume I |  folio 108) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,34.1,22.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23028
JOSHUA AND THE STONE OF SHECHEM |  plate 51 (volume I |  folio 110) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30.3,23.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23029
DEBORAH |  THE PROPHETESS |  plate 52 (volume I |  folio 112) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30.1,25.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23030
SACRIFICE OF MANOAH |  plate 53 (volume I |  folio 114) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.7,23.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23031
SAMSON AND THE LION |  plate 54 (volume I |  folio 116) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.4,26.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23032
SAMSON CARRIES AWAY THE GATES OF GAZA |  plate 55 (volume I |  folio 118) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.1,22.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23033
SAMSON AND DELILAH |  plate 56 (volume I |  folio 120) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,28.3,24.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23034
SAMSON KNOCKS DOWN THE COLUMNS |  plate 57 (volume I |  folio 122) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.4,24.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23035
Preliminary folio embellished with drawing (volume I |  folio 3) from the BIBLE,1931,Pastel,43.5,32.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23036
Preliminary folios embellished with double page drawing (volume I |  folios 3 verso and 4) from the BIBLE,1931,Pastel,43.2,60.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23037
HANNAH INVOKES THE ETERNAL SPIRIT |  plate 58 (volume II |  folio 6) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,27.7,23.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23038
SAMUEL CALLED BY GOD |  plate 59 (volume II |  folio 8) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,28.9,24.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23039
ANNOINTING OF SAUL |  plate 60 (volume II |  folio 10) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32,22.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23040
SAUL AND DAVID |  plate 61 (volume II |  folio 12) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,30.3,24.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23041
DAVID AND THE LION |  plate 62 (volume II |  folio 14) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.3,24.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23042
DAVID |  VICTOR OVER GOLIATH |  plate 63 (volume II |  folio 16) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,28,23.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23043
DAVID BEFORE SAUL |  plate 64 (volume II |  folio 18) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.7,23.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23044
DEATH OF SAUL |  plate 65 (volume II |  folio 20) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,28.2,23.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23045
SONG OF THE BOW |  plate 66 (volume II |  folio 22) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.5,23.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23046
KING DAVID |  plate 67 (volume II |  folio 24) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,31.5,24.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23047
THE ARK CARRIED TO JERUSALEM |  plate 68 (volume II |  folio 26) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.4,22.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23048
DAVID AND BATHSHEBA |  plate 69 (volume II |  folio 28) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,28.5,25,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23049
DAVID AND ABSALOM |  plate 70 (volume II |  folio 30) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.2,24.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23050
DAVID CLIMBING THE MOUNT OF OLIVES |  plate 71 (volume II |  folio 32) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,32.7,24.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23051
THE END OF ABSALOM |  plate 72 (volume II |  folio 34) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.5,24.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23052
DAVID MOURNS ABSALOM |  plate 73 (volume II |  folio 36) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32,23.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23053
SONG OF DAVID |  plate 74 (volume II |  folio 38) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,31.8,22.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23054
BATHSHEBA AT DAVID'S FEET |  plate 75 (volume II |  folio 40) from the BIBLE,1931,Etching |  soft ground etching |  and engraving with roulette |  printed in black,32.7,25.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23055
THE ANNOINTING OF KING SOLOMON |  plate 76 (volume II |  folio 42) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30.2,24.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23056
SOLOMON'S DREAM |  plate 77 (volume II |  folio 44) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.3,21.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23057
THE JUDGMENT OF SOLOMON |  plate 78 (volume II |  folio 46) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.4,22.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23058
SOLOMON'S PRAYER |  plate 79 (volume II |  folio 48) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,33.4,25.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23059
THE QUEEN OF SHEBA |  plate 80 (volume II |  folio 50) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.1,22.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23060
SOLOMON ON HIS THRONE |  plate 81 (volume II |  folio 52) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint with roulette |  printed in black,31.6,23.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23061
PROPHET KILLED BY A LION |  plate 82 (volume II |  folio 54) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32,21.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23062
ELIJAH AND THE WIDOW OF SAREPTA |  plate 83 (volume II |  folio 56) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.2,24.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23063
THE CHILD REVIVED BY ELIJAH |  plate 84 (volume II |  folio 58) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,30.4,24.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23064
ELIJAH'S OFFERING |  plate 85 (volume II |  folio 60) from the BIBLE,1931,Etching |  soft ground etching |  and engraving with roulette |  printed in black,32.7,25.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23065
ELIJAH ON MOUNT CARMEL |  plate 86 (volume II |  folio 62) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,28.9,24.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23066
ELIJAH TOUCHED BY AN ANGEL |  plate 87 (volume II |  folio 64) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,25.3,26.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23067
ELIJAH'S VISION |  plate 88 (volume II |  folio 66) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.8,19.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23068
ELIJAH CARRIED OFF TO HEAVEN |  plate 89 (volume II |  folio 68) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.3,24.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23069
THE PROPHECY OVER JERUSALEM |  plate 90 (volume II |  folio 70) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,32.3,24.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23070
ISAIAH'S VISION |  plate 91 (volume II |  folio 72) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,31.9,24.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23071
MESSIANIC TIMES |  plate 92 (volume II |  folio 74) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.8,25.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23072
ORACLE OVER BABYLON |  plate 93 (volume II |  folio 76) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,31.7,24.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23073
THE ETERNAL SPIRIT WILL HAVE MERCY ON JACOB |  plate 94 (volume II |  folio 79) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.1,23.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23074
DELIVERANCE OF JERUSALEM |  plate 95 (volume II |  folio 81) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31.9,22.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23075
PROMISE TO JERUSALEM |  plate 96 (volume II |  folio 83) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.5,22.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23076
MAN GUIDED BY THE ETERNAL SPIRIT |  plate 97 (volume II |  folio 85) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,28.3,25.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23077
SALVATION FOR JERUSALEM |  plate 98 (volume II |  folio 87) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,29.5,25,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23078
ISAIAH'S PRAYER |  plate 99 (volume II |  folio 89) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.9,24.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23079
JEREMIAH'S CALLING |  plate 100 (volume II |  folio 91) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.2,24.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23080
CAPTURE OF JERUSALEM |  plate 101 (volume II |  folio 93) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,31,25.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23081
JEREMIAH IN THE PIT |  plate 102 (volume II |  folio 95) from the BIBLE,1931,Etching |  soft ground etching |  engraving |  and drypoint |  printed in black,33.3,27,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23082
JEREMIAH'S SUFFERING |  plate 103 (volume II |  folio 97) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.4,25.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23083
EZEKIEL'S VISION |  plate 104 (volume II |  folio 99) from the BIBLE,1931,Etching |  soft ground etching |  and engraving |  printed in black,32.7,25.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23084
EZEKIEL'S CALLING |  plate 105 (volume II |  folio 101) from the BIBLE,1931,Etching |  soft ground etching |  and engraving with roulette |  printed in black,33.1,25.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23085
Z. I. Gorbovets. Graviury na dereve,1927,,24,17,null,Gift of The Judith Rothschild Foundation,Illustrated Book,Prints & Illustrated Books,2001,N,23086
Plate 1 (page 7) from DE MAUVAIS SUJETS,1958,Lift ground aquatint |  printed in color,34.7,26.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23087
DE MAUVAIS SUJETS,-195,10 lift ground aquatints (with etching |  soft ground etching |  aquatint |  engraving |  and/or roulette) |  printed (some relief and intaglio printed) in color,43,32.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23088
Plate 10 (page 51) from DE MAUVAIS SUJETS,1958,Lift ground aquatint and etching |  printed in color,37.7,27,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23089
Plate 2 (page 11) from DE MAUVAIS SUJETS,1958,Lift ground aquatint and soft ground etching |  printed in color,34.2,26.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23090
Plate 3 (page 17) from DE MAUVAIS SUJETS,1958,Lift ground aquatint and etching |  printed in color,36.8,27.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23091
Plate 4 (page 21) from DE MAUVAIS SUJETS,1958,Lift ground aquatint and soft ground etching |  relief and intaglio printed in color,36.8,27,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23092
Plate 5 (page 27) from DE MAUVAIS SUJETS,1958,Lift ground aquatint |  etching |  and engraving with roulette |  relief and intaglio printed in color,35,26.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23093
Plate 6 (page 31) from DE MAUVAIS SUJETS,1958,Lift ground aquatint and soft ground etching |  relief and intaglio printed in color,37.4,27.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23094
Plate 7 (page 37) from DE MAUVAIS SUJETS,1958,Lift ground aquatint |  etching |  and soft ground etching |  relief and intaglio printed in color,34.7,27,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23095
Plate 8 (page 41) from DE MAUVAIS SUJETS,1958,Lift ground aquatint and etching |  printed in color,37,27.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23096
Plate 9 (page 47) from DE MAUVAIS SUJETS,1958,Lift ground aquatint |  aquatint |  etching |  and soft ground etching |  relief and intaglio printed in color,37,27.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23097
Izo Leningradskogo Proletkul'ta za desiat' let,1927,,17.2,10.8,null,Gift of The Judith Rothschild Foundation,Illustrated Book,Prints & Illustrated Books,2001,N,23098
MEIN LEBEN,1959,20 photolithographic reproductions after etchings,21,16.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23099
Kataloh vystavky Khudozhnyk s'ohodni v zaliakh Vseukrains'koho sotsiial'noho Muzeiu,1927,,21.8,17,null,Gift of The Judith Rothschild Foundation (Boris Kerdimun Archive),Illustrated Book,Prints & Illustrated Books,2001,N,23100
FOUR TALES FROM THE ARABIAN NIGHTS,-194,12 lithographs |  printed in color; 16 photolithographic reproductions after drawings (including duplicate on wrapper front); and supplementary lithograph and 166 progressive proofs |  printed in color,43,33,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23101
Plate 1 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,38,28.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23102
Plate 2 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.1,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23103
Plate 3 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23104
Plate 4 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.4,28.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23105
Plate 5 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.3,28,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23106
Plate 6 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.4,28.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23107
Plate 7 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.2,28,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23108
Plate 8 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.2,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23109
Plate 9 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23110
Plate 10 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.9,28.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23111
Plate 11 from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.5,28.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23112
Plate 13 (supplementary plate) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23114
Proof of 1st color for Plate 1 (supplementary suite |  plate 1) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23115
Proof of 2nd color for Plate 1 (supplementary suite |  plate 2) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.7,28.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23116
Progressive proof of first 2 colors for Plate 1 (supplementary suite |  plate 3) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23117
Proof of 3rd color for Plate 1 (supplementary suite |  plate 4) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.7,28.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23118
Progressive proof of first 3 colors for Plate 1 (supplementary suite |  plate 5) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.8,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23119
Proof of 4th color for Plate 1 (supplementary suite |  plate 6) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.7,28.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23120
Progressive proof of first 4 colors for Plate 1 (supplementary suite |  plate 7) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.8,28.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23121
Proof of 5th color for Plate 1 (supplementary suite |  plate 8) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23122
Progressive proof of first 5 colors for Plate 1 (supplementary suite |  plate 9) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.8,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23123
Proof of 6th color for Plate 1 (supplementary suite |  plate 10) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23124
Proof of 5th color for Plate 8 (supplementary suite |  plate 100) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,28.5,20.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23125
Progressive proof of first 5 colors for Plate 8 (supplementary suite |  plate 101) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.2,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23126
Proof of 6th color for Plate 8 (supplementary suite |  plate 102) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.2,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23127
Progressive proof of first 6 colors for Plate 8 (supplementary suite |  plate 103) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.2,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23128
Proof of 7th color for Plate 8 (supplementary suite |  plate 104) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.2,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23129
Proof of 1st color for Plate 9 (supplementary suite |  plate 105) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23130
Proof of 2nd color for Plate 9 (supplementary suite |  plate 106) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.5,28.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23131
Progressive proof of first 2 colors for Plate 9 (supplementary suite |  plate 107) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.6,28.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23132
Proof of 3rd color for Plate 9 (supplementary suite |  plate 108) from FOUR TALES FROM THE ARABIAN NIGHTS,1941,,37.5,28.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,23133
