Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Insomnia,2000,Drypoint |  with hand additions,30.1,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84518
Insomnia |  frontispiece |  from the illustrated book |  Louise Bourgeois: The Insomnia Drawings,2000,Drypoint,23.8,17.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84519
Insomnia |  frontispiece |  from the illustrated book |  Louise Bourgeois: The Insomnia Drawings,2000,Drypoint,23.8,17.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84520
Insomnia |  frontispiece from the illustrated book |  Louise Bourgeois: The Insomnia Drawings,2000,Drypoint,23.8,17.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84521
Insomnia |  frontispiece |  from the illustrated book |  Louise Bourgeois: The Insomnia Drawings,2000,Drypoint |  with selective wiping,23.8,17.9,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84522
The Guilty Girl is Fragile,2000,Drypoint |  with hand additions,27.6,20,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84523
The Guilty Girl is Fragile,2000,Drypoint |  with hand additions,27.6,19.9,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84524
The Guilty Girl is Fragile,2000,Drypoint |  with hand additions,27.7,20,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84525
The Guilty Girl is Fragile,2000,Drypoint,27.7,20.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84526
The Guilty Girl is Fragile,2000,Lithograph,59,43.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84527
The Guilty Girl is Fragile,2000,Lithograph,59,43.4,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84528
Eight in Bed,2000,Lithograph,35.6,43,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84530
Eight in Bed,2000,Lithograph,35.6,43,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84531
La Folie,1999,Drypoint |  with hand additions,22.5,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84534
La Folie,1999,Drypoint,22.5,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84535
La Folie,1999,Drypoint,22.5,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84536
La Folie,1999,Drypoint,22.5,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84537
La Folie,1999,Drypoint and monotype |  with hand additions,22.5,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84538
La Folie,1999,Drypoint |  with hand additions,22.5,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84539
La Folie,1999,Drypoint |  with hand additions,22.5,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84540
Untitled,2000,Drypoint |  with hand additions,27.8,21.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84541
Untitled,2000,Drypoint |  with hand additions,27.8,21.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84542
Untitled,2000,Drypoint,27.7,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84543
Untitled,2000,Drypoint and engraving |  with hand additions,27.8,21.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84545
Head on Fire,2000,Drypoint,27.7,21.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84546
Head on Fire,2000,Drypoint,27.7,21.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84547
Head on Fire,2000,Drypoint and engraving |  with hand additions,27.8,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84548
Head on Fire,2000,Drypoint |  with hand additions,27.8,21.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84549
The Son is Father to the Man |  state I,2000,Drypoint with pencil additions,17.8,14.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84550
The Son is Father to the Man |  state II,-200,Drypoint with pencil additions,17.8,14.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84551
The Son is Father to the Man,2000,Drypoint,17.9,14.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84552
The Son is Father to the Man |  state III |  variant,2000,Drypoint,17.9,14.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84553
The Magic Cookie,2000,Drypoint |  with hand additions,25.2,20,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84554
The Magic Cookie,2000,Drypoint |  with selective wiping,25.2,20,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84556
The Magic Cookie,2000,Drypoint,25.2,20,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84557
Embracing the Tree,2000,Drypoint |  with hand additions,30.3,25.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84558
Embracing the Tree,2000,Drypoint |  with hand additions,30.3,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84559
Embracing the Tree,2000,Drypoint,30.3,25.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84560
Breakfast in my Stomach,2000,Engraving |  with hand additions,27.5,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84561
Breakfast in my Stomach,2000,Engraving,27.5,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84562
Breakfast in my Stomach,2000,Engraving and drypoint,27.5,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84563
Breakfast in my Stomach,2000,Engraving,27.4,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84564
Umbilical Cord,2000,Roulette |  with hand additions,27.7,21.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84569
Umbilical Cord,2000,Engraving and drypoint,27.8,21.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84570
Umbilical Cord,2000,Engraving and drypoint |  with hand additions,27.7,21.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84571
Umbilical Cord,2000,Engraving and drypoint,27.6,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84572
Umbilical Cord,2000,Engraving and drypoint,27.7,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84573
Untitled,2001,Drypoint |  with hand additions,27.8,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84574
Untitled,2001,Drypoint |  with hand additions,27.8,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84575
Untitled,2001,Drypoint |  with chine collé |  and hand additions,27.8,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84576
Untitled,2001,Drypoint |  with hand additions,27.8,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84578
Couples,2001,Drypoint |  with hand additions,30.1,25,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84581
Couples,2001,Drypoint and etching |  with hand additions,30.1,25,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84583
The Night,2001,Lithograph |  with hand additions,43.4,35.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84584
The Night,2001,Lithograph,43.3,35.7,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84585
The Night,2001,Lithograph |  with hand additions,43.2,35.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84586
The Night,2001,Lithograph |  with hand additions,43.3,35.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84587
The Night,2001,Lithograph,43.2,35.4,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84588
The Night,2001,Lithograph |  with hand additions,43.3,35.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84589
The Night,2001,Lithograph,43.2,35.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84590
The Obese Woman,2001,Drypoint |  with hand additions,30.4,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84591
The Obese Woman,2001,Drypoint |  with hand additions,30.1,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84592
The Obese Woman,2001,Drypoint |  with hand additions,30.2,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84593
The Obese Woman,2001,Drypoint |  with hand additions,30.5,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84594
The Obese Woman,2001,Drypoint |  with hand additions,30,25.1,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84595
The Obese Woman,2001,Drypoint |  with hand additions,30,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84596
The Obese Woman,2001,Drypoint |  with hand additions,30.2,25.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84597
The Smile,2001,Drypoint |  with hand additions,12.6,17.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84598
The Smile,2001,Drypoint |  with hand additions,12.6,17.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84599
The Smile,2001,Drypoint |  with hand additions,12.5,17.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84600
The Smile,2001,Drypoint |  with hand additions,12.5,17.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84601
The Smile,2001,Drypoint |  with hand additions,12.5,17.4,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84602
The Smile,2001,Drypoint |  with hand additions,12.5,17.6,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84603
The Smile,2001,Drypoint |  with hand additions,12.4,17.4,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84604
The Smile,2001,Drypoint |  with hand additions,12.5,17.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84605
Dagger Child,2001,Drypoint,30.2,25.1,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84608
Ne t'occupe pas de toi meme. Occupe toi des autres |  only state,-200,Drypoint with ink and crayon additions,25.1,25,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84609
Le Père en Balade avec Les Trois Fils,2000,Engraving |  with hand additions,22.7,30.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84610
Map of Connecticut and Long Island |  state I,-200,Etching,32.9,25.4,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84611
Map of Connecticut and Long Island |  state II,-200,Etching with pencil and punctured hole additions,32.9,25.4,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84612
Map of Connecticut and Long Island |  state IV,-200,Etching with ink and puncture hole additions,32.6,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84613
Map of Connecticut and Long Island |  state IV |  variant,-200,Etching with ink and puncture hole additions,32.7,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84614
Map of Connecticut and Long Island |  state V,-200,Etching with ink |  puncture hole and cut out additions,32.6,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84615
Saturday Morning,2001,Drypoint |  with hand additions,27.8,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84616
Saturday Morning,2001,Drypoint |  with hand additions,27.8,21.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84617
La Nausée |  plate 1 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,25,20.1,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84618
La Nausée |  plate 1 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,25,20.1,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84619
Rorschach Test,2001,Drypoint |  with hand additions,30.3,15.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84620
The Happy House |  plate 7 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,21.4,27.7,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84621
The Happy House |  plate 7 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,21.2,27.1,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84622
The Happy House |  plate 7 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,21.3,27.7,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84623
The Happy House |  plate 7 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,21.5,27.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84624
The Happy House |  plate 7 of 7 |  from the portfolio |  La Réparation,2001,Drypoint and aquatint |  with hand additions,21.5,27.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84625
The Happy House |  plate 7 of 7 |  from the portfolio |  La Réparation,2001,Drypoint and aquatint |  with hand additions,21.3,27.7,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84626
La Réparation |  plate 3 of 7 |  from the portfolio |  La Réparation,2001,Drypoint with hand additions,27.5,21.3,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84627
La Réparation |  plate 3 of 7 |  from the portfolio |  La Réparation,2001,Drypoint and engraving |  with hand additions,27.7,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84628
La Réparation |  plate 3 of 7 |  from the portfolio |  La Réparation,2001,Drypoint and engraving |  with hand additions,27.7,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84629
La Réparation |  plate 3 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  engraving |  and monotype |  with hand additions,27.7,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84630
La Réparation |  plate 3 of 7 |  from the portfolio |  La Réparation,2001,Drypoint and engraving |  with hand additions,27.7,21.2,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84631
Untitled,2001,Drypoint |  with hand additions,25.2,20,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84632
Untitled,2001,Drypoint and engraving,25.1,20.1,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84633
The Couple |  plate 5 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,25,20,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84639
The Couple |  plate 5 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,24.9,19.9,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84640
The Couple |  plate 5 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,25.1,19.9,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84641
Spiral Woman |  plate 2 of 7 |  from the portfolio |  La Réparation,2001,Engraving,29,22.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84642
Spiral Woman |  plate 2 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,29,22.5,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84643
Spiral Woman |  plate 2 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  with hand additions,29,22.7,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84644
Spiral Woman |  plate 2 of 7 |  from the portfolio |  La Réparation,2001,Drypoint |  engraving |  and aquatint |  with hand additions,29.1,22.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84645
Pliers,2001,Engraving and drypoint |  with hand additions,15,10,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84646
Pliers,2001,Engraving |  drypoint |  and monotype |  with hand additions,15.1,10,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84647
Ainu Tree I |  state II |  variant,1999,Drypoint with ink |  pencil and crayon additions,59.2,37.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84648
Ainu Tree I |  state III,1999,Drypoint with gouache and pencil additions,59.3,37.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,N,84649
Ainu Tree I |  state IV,-199,Drypoint,59.7,37.8,null,Gift of the artist,Print,Prints & Illustrated Books,2008,Y,84650
The Man. Costume design for the ballet H.P. (Horsepower),1927,Ink |  watercolor |  and pencil on paper,53,74.6,null,Gift of Abby Aldrich Rockefeller,Drawing,Drawings,1941,Y,84652
Aleko |  costume design for Aleko (Scene I),-194,Gouache |  watercolor |  and pencil on transparentized paper,37.8,25.1,null,Acquired through the Lillie P. Bliss Bequest,Drawing,Drawings,1945,Y,84653
Footprints in the Sand |  page from the sketchbook El Golea |  II,1948,Ink on paper,20,15.9,null,Gift of the artist,Drawing,Drawings,1968,Y,84654
Footprints |  page from the sketchbook El Golea |  II,1948,Ink on paper,16.8,14.6,null,Gift of the artist,Drawing,Drawings,1968,Y,84655
Sketchbook: El Golea |  II,1948,Ink on paper,18.7,12.7,null,Gift of the artist,Drawing,Drawings,1968,Y,84656
Sketchbook: El Golea |  II,1948,Ink on paper,15.6,16.8,null,Gift of the artist,Drawing,Drawings,1968,Y,84657
Amorpha: Fugue in Two Colors,-191,Gouache and ink on paper,20.6,21.6,null,Gift of Mr. and Mrs. František Kupka,Drawing,Drawings,1956,Y,84658
Amorpha: Fugue in Two Colors,-191,Gouache and ink on paper,21,22.5,null,Gift of Mr. and Mrs. František Kupka,Drawing,Drawings,1956,Y,84659
Amorpha: Fugue in Two Colors,-191,Gouache and ink on paper,21.6,22.5,null,Gift of Mr. and Mrs. František Kupka,Drawing,Drawings,1956,Y,84660
Amorpha: Fugue in Two Colors,-191,Gouache on paper,21.3,22.9,null,Gift of Mr. and Mrs. František Kupka,Drawing,Drawings,1956,Y,84661
Amorpha: Fugue in Two Colors,-191,Gouache and ink on paper,21.6,22.9,null,Gift of Mr. and Mrs. František Kupka,Drawing,Drawings,1956,Y,84662
Amorpha: Fugue in Two Colors,-191,Gouache and ink on paper,29.2,29.5,null,Gift of Mr. and Mrs. František Kupka,Drawing,Drawings,1956,Y,84663
Honey-Pop Armchair,2000,Paper,79.4,81.3,81.3,Gift of the designer,A&D Design,Architecture & Design,2002,Y,84664
Flower Vase,1989,Acrylic plastic and glass,21.5,11.1,11.1,Andrew Cogan Purchase Fund,A&D Design,Architecture & Design,2002,Y,84665
Moscardino,2000,Mater Bì biodegradable compound,1.3,7.9,3.8,Gift of Pandora Design,A&D Design,Architecture & Design,2002,Y,84666
Sketch for Quarry Project: Texas Overflow,-196,Pencil on paper,30.4,45.8,null,Gift of Nancy Holt,Drawing,Drawings,1987,Y,84890
Sketch for Quarry Project: Texas Overflow,-196,Pencil on paper,30.4,45.8,null,Gift of Nancy Holt,Drawing,Drawings,1987,Y,84891
Sketch for Quarry Project: Texas Overflow,-196,Pencil on paper,30.4,45.8,null,Gift of Nancy Holt,Drawing,Drawings,1987,Y,84892
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84896
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84897
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84898
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84899
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84900
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84901
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84902
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84903
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84904
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84905
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84906
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84907
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84908
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84909
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84910
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84911
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84912
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84913
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84914
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84915
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84916
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84917
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84918
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84919
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84920
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84921
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84922
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84923
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84924
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84925
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84927
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84928
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84929
Untitled (After Malevich and Schiele) |  from the 1917 exhibition |  Nature Morte Gallery |  New York,-198,Pencil and watercolor on paper,35.6,27.9,null,Gift of Constance B. Cartwright |  Roger S. and Brook Berlind |  Marshall S. Cogan and purchase,Drawing,Drawings,1992,N,84930
